"lon","lat","iso3c","type"
19.474311,40.330672,"ALB","marine_fish_general"
56.3402143307762,25.6047159259181,"ARE","marine_fish_general"
135.908111,-34.715778,"AUS","marine_fish_general"
135.99175,-34.58175,"AUS","marine_fish_general"
135.961653,-34.736756,"AUS","marine_fish_general"
135.904928,-34.712928,"AUS","marine_fish_general"
136.645933,-33.931042,"AUS","marine_fish_general"
117.731874326164,23.9539699577176,"CHN","marine_fish_general"
119.944503141688,26.6543701254151,"CHN","marine_fish_general"
113.488282251156,22.0780006508903,"CHN","marine_fish_general"
113.128468050685,21.8889109500506,"CHN","marine_fish_general"
119.655740917613,26.6264560256418,"CHN","marine_fish_general"
120.925304620005,32.9154012275851,"CHN","marine_fish_general"
117.289381053432,23.6438983718568,"CHN","marine_fish_general"
119.855394895729,25.5839547184435,"CHN","marine_fish_general"
119.672372524409,26.7288495943865,"CHN","marine_fish_general"
108.571214454195,21.7415158750074,"CHN","marine_fish_general"
108.711848000127,21.673828000135,"CHN","marine_fish_general"
119.598605211211,26.6384749538953,"CHN","marine_fish_general"
118.43417295884,24.5237293647493,"CHN","marine_fish_general"
119.867453947344,25.5660777925443,"CHN","marine_fish_general"
121.058129658734,32.5855082240965,"CHN","marine_fish_general"
118.076416240998,24.3615045326132,"CHN","marine_fish_general"
119.86273763087,25.4738387210513,"CHN","marine_fish_general"
121.819475920722,28.6044665720563,"CHN","marine_fish_general"
120.972399728485,27.9230374331359,"CHN","marine_fish_general"
117.080600380715,23.4709977227025,"CHN","marine_fish_general"
117.345029731046,23.6467697332756,"CHN","marine_fish_general"
119.787731803845,26.2762337910847,"CHN","marine_fish_general"
113.954941099933,22.472090310746,"CHN","marine_fish_general"
117.32208928129,23.6043392133643,"CHN","marine_fish_general"
119.0175632549,25.160752212674,"CHN","marine_fish_general"
113.105896950053,22.1060694000193,"CHN","marine_fish_general"
120.830150823334,33.2206734906716,"CHN","marine_fish_general"
108.498897826279,21.8237030536737,"CHN","marine_fish_general"
113.146739399984,21.8995097505678,"CHN","marine_fish_general"
