lon,lat,subregion,iso3c,data_quality
-5.631252870832538,57.12464680612891,North Coast & West Highlands,GBR,5
-6.129805504113949,57.57680612291551,North Coast & West Highlands,GBR,5
-0.9841528219611353,60.61920606804811,Shetland Isles,GBR,5
-5.713228213022178,55.70429842671392,Argyll & Clyde,GBR,5
-5.201923447746622,58.25089746231248,North Coast & West Highlands,GBR,5
-5.462726942141459,56.450666300693946,Argyll & Clyde,GBR,5
-5.70789698558089,55.715250110385114,Argyll & Clyde,GBR,5
-0.9330527719359349,60.67268197543738,Shetland Isles,GBR,5
-1.3822338841622144,60.34419649669009,Shetland Isles,GBR,5
-5.469660936135034,55.61522461730669,Argyll & Clyde,GBR,5
-5.193105496766917,56.44891306307355,Argyll & Clyde,GBR,5
-5.261820421319171,56.45521520349422,Argyll & Clyde,GBR,5
-5.274856215422943,56.455770597665435,Argyll & Clyde,GBR,5
-6.8375253080096465,58.25061683802097,Outer Hebrides,GBR,5
-5.427728376509192,58.01132673730201,North Coast & West Highlands,GBR,5
-3.178119747415251,58.83977062782642,Orkney Islands,GBR,5
-5.841029527290443,56.515052564525156,Argyll & Clyde,GBR,5
-5.818420128990779,56.51664964880246,Argyll & Clyde,GBR,5
-5.920333818747912,56.55843184977893,North Coast & West Highlands,GBR,5
-0.8906832984678584,60.627442910318855,Shetland Isles,GBR,5
-1.361732077805181,60.18786658944088,Shetland Isles,GBR,5
-5.166879555922158,56.152931599648674,Argyll & Clyde,GBR,5
-6.165334044705524,56.46141851716118,Argyll & Clyde,GBR,5
-5.32957207388047,55.873546095792776,Argyll & Clyde,GBR,5
-5.357566221260987,55.93841592288249,Argyll & Clyde,GBR,5
-6.6933848435428684,57.49411810645801,North Coast & West Highlands,GBR,5
-6.289838981991616,56.49944210264789,Argyll & Clyde,GBR,5
-5.1758980235545735,56.78645092885265,North Coast & West Highlands,GBR,5
-7.191906996667361,57.41604915626716,Outer Hebrides,GBR,5
-7.059912064063855,57.66706049301399,Outer Hebrides,GBR,5
-7.069722271437073,57.6531707155994,Outer Hebrides,GBR,5
-7.340611484881767,57.00575533869223,Outer Hebrides,GBR,5
-1.3012424471556747,60.064547227900285,Shetland Isles,GBR,5
-2.96392298506024,58.863102131744036,Orkney Islands,GBR,5
-6.139787419140707,56.45058335789834,Argyll & Clyde,GBR,5
-5.70481910880935,56.68553189723531,North Coast & West Highlands,GBR,5
-6.130193208625102,57.55071561988637,North Coast & West Highlands,GBR,5
-5.64198308033881,57.836359287019995,North Coast & West Highlands,GBR,5
-5.5138128537426345,56.24783732746082,Argyll & Clyde,GBR,5
-5.5186447803570955,56.24769987396908,Argyll & Clyde,GBR,5
-4.667306553678631,58.486027383963304,North Coast & West Highlands,GBR,5
-5.736838789780622,57.547701620016376,North Coast & West Highlands,GBR,5
-5.511727108030672,56.41871995053413,Argyll & Clyde,GBR,5
-7.235765132274893,57.39623253578411,Outer Hebrides,GBR,5
-5.502228061868028,56.61498165404013,North Coast & West Highlands,GBR,5
-2.96484911405078,59.14509773528452,Orkney Islands,GBR,5
-1.0074594471027851,60.63374710538222,Shetland Isles,GBR,5
-5.612042125039139,57.38502112702214,North Coast & West Highlands,GBR,5
-5.676329291347091,57.378663260637346,North Coast & West Highlands,GBR,5
-5.714434230367339,57.3604614026027,North Coast & West Highlands,GBR,5
-6.876980547549779,58.21492877632185,Outer Hebrides,GBR,5
-5.099738517460915,55.51726019905168,Argyll & Clyde,GBR,5
-1.3249029990449404,60.13740136371646,Shetland Isles,GBR,5
-6.664439936638219,57.46371087995781,North Coast & West Highlands,GBR,5
-1.1534065669780518,60.43542081096341,Shetland Isles,GBR,5
-5.249756875473928,56.73150978607309,North Coast & West Highlands,GBR,5
-5.475150332172721,56.55101131311049,Argyll & Clyde,GBR,5
-5.541188025339843,56.5086875547917,Argyll & Clyde,GBR,5
-5.072555515331038,58.25317763482325,North Coast & West Highlands,GBR,5
-5.675070471547729,57.26631909595888,North Coast & West Highlands,GBR,5
-7.265171657157014,57.36890736827726,Outer Hebrides,GBR,5
-5.360249184879173,56.521809976702194,Argyll & Clyde,GBR,5
-5.4943087440973235,57.24990482923849,North Coast & West Highlands,GBR,5
-6.424921755142615,57.511933088467316,North Coast & West Highlands,GBR,5
-6.410162660648267,57.334372887816016,North Coast & West Highlands,GBR,5
-5.098865323293832,58.39813484310208,North Coast & West Highlands,GBR,5
-5.138164196288397,56.68762910954538,North Coast & West Highlands,GBR,5
-6.385559424558776,58.04482502418935,Outer Hebrides,GBR,5
-6.76422616567267,57.460871606175374,North Coast & West Highlands,GBR,5
-6.3984871179460425,57.55602872736525,North Coast & West Highlands,GBR,5
-5.763833506707942,56.376250595749354,Argyll & Clyde,GBR,5
-5.74453383623935,56.377734917285856,Argyll & Clyde,GBR,5
-6.194889942495285,56.49369719110382,Argyll & Clyde,GBR,5
-7.121537008286668,57.61598701043953,Outer Hebrides,GBR,5
-3.21736010075915,58.871740112401746,Orkney Islands,GBR,5
-7.201845607513802,57.439033584806054,Outer Hebrides,GBR,5
-6.0446797327701836,56.68573472628355,North Coast & West Highlands,GBR,5
-5.701842242660605,55.4321824003421,Argyll & Clyde,GBR,5
-6.047759346306937,57.30520854925195,North Coast & West Highlands,GBR,5
-7.200950364978281,57.44446956685033,Outer Hebrides,GBR,5
-1.2871977248650726,60.132714318481035,Shetland Isles,GBR,5
-7.239102190277864,57.127937772048,Outer Hebrides,GBR,5
-5.418068399214813,55.91607171591486,Argyll & Clyde,GBR,5
-2.8979845009234095,58.99469985490607,Orkney Islands,GBR,5
-1.5381689610885139,60.206555891516246,Shetland Isles,GBR,5
-2.564310016195129,59.129495297882926,Orkney Islands,GBR,5
-6.211076830001039,56.84388878698679,North Coast & West Highlands,GBR,5
-1.0845811903805016,60.49243128573763,Shetland Isles,GBR,5
-5.720456562890843,57.008743648987036,North Coast & West Highlands,GBR,5
-5.708990374193128,56.99290074451646,North Coast & West Highlands,GBR,5
-5.671355287484207,56.978727596149696,North Coast & West Highlands,GBR,5
-1.3368173717862735,60.17158206776034,Shetland Isles,GBR,5
-5.535978040066784,56.15549792289945,Argyll & Clyde,GBR,5
-1.34490070112018,60.127624713008245,Shetland Isles,GBR,5
-6.430131351233954,58.1170262633799,Outer Hebrides,GBR,5
-7.237065278310271,57.44027079730771,Outer Hebrides,GBR,5
-1.0252010780746084,60.34834536404184,Shetland Isles,GBR,5
-2.753671033352295,59.159965893723204,Orkney Islands,GBR,5
-1.3257622997311158,60.3591863888314,Shetland Isles,GBR,5
-5.623717916725384,55.88950521316089,Argyll & Clyde,GBR,5
-7.231026977344634,57.32804180040096,Outer Hebrides,GBR,5
-2.941974721652281,59.33026659928756,Orkney Islands,GBR,5
-5.131110141595255,58.259843748030754,North Coast & West Highlands,GBR,5
-7.171731379077329,57.55635079570527,Outer Hebrides,GBR,5
-3.2117508847765044,58.860116892114654,Orkney Islands,GBR,5
-6.748024255056956,57.84919088167197,Outer Hebrides,GBR,5
-5.58809632505138,56.213335341687404,Argyll & Clyde,GBR,5
-5.615192903995405,56.22693126486369,Argyll & Clyde,GBR,5
-6.156942544353167,57.41854546859131,North Coast & West Highlands,GBR,5
-6.147487076949169,57.423353835415895,North Coast & West Highlands,GBR,5
-1.1429328495314315,60.419191815017804,Shetland Isles,GBR,5
-3.0040055847610336,59.04960340419148,Orkney Islands,GBR,5
-2.9906431393734763,59.00929184984075,Orkney Islands,GBR,5
-5.223159259167228,56.13259644082101,Argyll & Clyde,GBR,5
-6.731643178959494,57.87858908373487,Outer Hebrides,GBR,5
-6.737744919216157,57.83518329087329,Outer Hebrides,GBR,5
-5.3174087305132955,55.8621872594197,Argyll & Clyde,GBR,5
-6.270161887491349,57.04513025634582,North Coast & West Highlands,GBR,5
-0.9888464996961119,60.644382432324385,Shetland Isles,GBR,5
-6.778511380989525,57.824655473102844,Outer Hebrides,GBR,5
-5.763860976430104,56.49134212425672,Argyll & Clyde,GBR,5
-5.916317953600276,57.28779652184757,North Coast & West Highlands,GBR,5
-6.100620385465847,57.332269071999285,North Coast & West Highlands,GBR,5
-1.3619758487254814,60.17529711951073,Shetland Isles,GBR,5
-6.742196972014244,57.881792642385115,Outer Hebrides,GBR,5
-6.679472004806227,57.93179827920686,Outer Hebrides,GBR,5
-1.3237290573455376,60.106866284139215,Shetland Isles,GBR,5
-1.1319197098299438,60.42361000966218,Shetland Isles,GBR,5
-5.73217467898897,57.58380181437562,North Coast & West Highlands,GBR,5
-5.076418195866318,55.9277846131138,Argyll & Clyde,GBR,5
-2.8721886199072264,59.075703553916355,Orkney Islands,GBR,5
-5.381251212703092,56.593159719316446,Argyll & Clyde,GBR,5
-5.590796527025619,56.22494531887063,Argyll & Clyde,GBR,5
-5.6197692320294506,56.20701661372931,Argyll & Clyde,GBR,5
-4.669963534416002,58.52101556714096,North Coast & West Highlands,GBR,5
-2.8372624318626314,59.28877351614195,Orkney Islands,GBR,5
-1.4826053086472493,60.52688995410379,Shetland Isles,GBR,5
-1.5785437914551808,60.293784391954155,Shetland Isles,GBR,5
-6.963634302622954,57.94438315899264,Outer Hebrides,GBR,5
-7.023130035188902,57.70451816730879,Outer Hebrides,GBR,5
-3.1584136687635356,58.872282088981954,Orkney Islands,GBR,5
-1.4172798820919912,60.41079708959432,Shetland Isles,GBR,5
-1.366513201147909,60.12683190630186,Shetland Isles,GBR,5
-1.4188635784080783,60.32191454094621,Shetland Isles,GBR,5
-5.533949030267942,57.36925971388614,North Coast & West Highlands,GBR,5
-5.436413997423564,55.96051464102386,Argyll & Clyde,GBR,5
-5.073114593763471,55.906292083740944,Argyll & Clyde,GBR,5
-7.258893564331496,57.19729672118841,Outer Hebrides,GBR,5
-1.1613430479645923,60.40943212113578,Shetland Isles,GBR,5
-6.38984761711879,58.12112031134914,Outer Hebrides,GBR,5
-1.1836049761932854,60.24525440239761,Shetland Isles,GBR,5
-5.39554690367585,58.0112915583559,North Coast & West Highlands,GBR,5
-6.8112068230328315,58.23272188163529,Outer Hebrides,GBR,5
-5.350256472684465,55.835223824926366,Argyll & Clyde,GBR,5
-1.3105789001026993,60.04753563748594,Shetland Isles,GBR,5
-5.6391497051091735,57.54066931322745,North Coast & West Highlands,GBR,5
-3.123402129215324,58.915701659039236,Orkney Islands,GBR,5
-7.1968228966989205,57.556217861398096,Outer Hebrides,GBR,5
-6.723008165809379,57.96706476020189,Outer Hebrides,GBR,5
-0.8836504811321801,60.67227942928334,Shetland Isles,GBR,5
-6.377420928227481,57.57564855405276,North Coast & West Highlands,GBR,5
-0.9144532459976495,60.68151147513023,Shetland Isles,GBR,5
-6.782729400205956,58.223898605144534,Outer Hebrides,GBR,5
-0.9130467755890882,60.66892958610638,Shetland Isles,GBR,5
-2.915520764725196,59.326862945229806,Orkney Islands,GBR,5
-1.1219440241607281,60.3894245283621,Shetland Isles,GBR,5
-6.894152587699332,58.20347495067697,Outer Hebrides,GBR,5
-6.901145897520577,58.19241065669086,Outer Hebrides,GBR,5
-5.499983610309302,56.50266423183691,Argyll & Clyde,GBR,5
-5.538495209108203,57.364636938616044,North Coast & West Highlands,GBR,5
-1.3156787091823816,60.14812899759802,Shetland Isles,GBR,5
-2.951238797590533,58.90630552269304,Orkney Islands,GBR,5
-0.9693610334396248,60.68194503724612,Shetland Isles,GBR,5
-1.0270060957281906,60.591690080501174,Shetland Isles,GBR,5
-0.9059418895534234,60.66258648924586,Shetland Isles,GBR,5
-2.951668515942553,59.111068006763446,Orkney Islands,GBR,5
