lon,lat,iso3c,data_quality
-55.404,47.522,CAN,1
-55.413,47.538,CAN,1
-55.407,47.552,CAN,1
-55.387,47.564,CAN,1
-55.358,47.572,CAN,1
-55.348,47.554,CAN,1
-55.341,47.538,CAN,1
-55.354,47.512,CAN,1
-55.378,47.513,CAN,1
-55.47,47.622,CAN,1
-55.454,47.643,CAN,1
-55.439,47.637,CAN,1
-55.433,47.691,CAN,1
-55.393,47.703,CAN,1
-55.372,47.638,CAN,1
-55.348,47.637,CAN,1
-55.334,47.641,CAN,1
-55.328,47.648,CAN,1
-55.342,47.638,CAN,1
-55.326,47.637,CAN,1
-55.344,47.639,CAN,1
-55.262,47.642,CAN,1
-55.275,47.632,CAN,1
-55.227,47.619,CAN,1
-55.183,47.622,CAN,1
-55.17,47.624,CAN,1
-55.196,47.62,CAN,1
-55.636,47.532,CAN,1
-55.633,47.509,CAN,1
-55.646,47.491,CAN,1
-55.714,47.491,CAN,1
-55.798,47.481,CAN,1
-55.799,47.497,CAN,1
-55.776,47.528,CAN,1
-55.879,47.523,CAN,1
-55.873,47.5,CAN,1
-55.742,47.742,CAN,1
-55.856,47.533,CAN,1
-55.755,47.65,CAN,1
-55.928,47.699,CAN,1
-55.936,47.682,CAN,1
-55.943,47.672,CAN,1
-55.945,47.669,CAN,1
-55.943,47.661,CAN,1
-55.94,47.65,CAN,1
-55.934,47.641,CAN,1
-55.918,47.633,CAN,1
-55.909,47.63,CAN,1
-55.894,47.622,CAN,1
-55.934,47.718,CAN,1
-55.898,47.722,CAN,1
-55.885,47.732,CAN,1
-55.864,47.725,CAN,1
-55.858,47.754,CAN,1
-55.847,47.76,CAN,1
-55.848,47.754,CAN,1
-55.839,47.754,CAN,1
-55.832,47.76,CAN,1
-55.821,47.775,CAN,1
-55.823,47.786,CAN,1
-55.831,47.79,CAN,1
-55.844,47.785,CAN,1
-55.853,47.777,CAN,1
-55.851,47.771,CAN,1
-55.881,47.775,CAN,1
-55.891,47.769,CAN,1
-55.903,47.762,CAN,1
-55.834,47.794,CAN,1
-55.842,47.802,CAN,1
-55.834,47.811,CAN,1
-55.845,47.817,CAN,1
-55.84,47.826,CAN,1
-56.072,47.672,CAN,1
-56.116,47.712,CAN,1
-56.15,47.729,CAN,1
-56.21,47.649,CAN,1
-56.208,47.642,CAN,1
-56.202,47.638,CAN,1
-56.202,47.634,CAN,1
-56.173,47.653,CAN,1
-56.147,47.661,CAN,1
-56.145,47.655,CAN,1
-56.321,47.701,CAN,1
-56.311,47.688,CAN,1
-58.915,48.228,CAN,1
-58.719,48.509,CAN,1
-57.744,50.056,CAN,1
