lon,lat,subregion,iso3c,data_quality,action_needed
124.32125174482945,12.303361506662391,Samar,PHL,3,Allocate spatially
125.2116105470855,11.08364064591473,Samar,PHL,3,Allocate spatially
125.20445853628348,11.084854379738601,Samar,PHL,3,Allocate spatially
125.19799019096219,11.088135805288031,Samar,PHL,3,Allocate spatially
125.19275514684395,11.09316200632983,Samar,PHL,3,Allocate spatially
125.18833256012849,11.098885309142442,Samar,PHL,3,Allocate spatially
125.18367806408644,11.104455909395103,Samar,PHL,3,Allocate spatially
125.18085643241034,11.111135962996983,Samar,PHL,3,Allocate spatially
125.17879725363889,11.11807408097866,Samar,PHL,3,Allocate spatially
125.17783317860834,11.125261773114751,Samar,PHL,3,Allocate spatially
125.178074244265,11.132451570011447,Samar,PHL,3,Allocate spatially
125.17757912167343,11.139688590930332,Samar,PHL,3,Allocate spatially
125.17609034724899,11.146787506049417,Samar,PHL,3,Allocate spatially
125.17282362175037,11.153251379726738,Samar,PHL,3,Allocate spatially
125.17107817933288,11.160299783151652,Samar,PHL,3,Allocate spatially
125.17010644411478,11.167506060379996,Samar,PHL,3,Allocate spatially
125.16973623750336,11.174651821922955,Samar,PHL,3,Allocate spatially
125.16405902216142,11.179177237548789,Samar,PHL,3,Allocate spatially
125.159427079795,11.184786648133969,Samar,PHL,3,Allocate spatially
125.15617621681187,11.19126906187574,Samar,PHL,3,Allocate spatially
125.15489347102324,11.198419868063999,Samar,PHL,3,Allocate spatially
125.15415813946724,11.205350123402635,Samar,PHL,3,Allocate spatially
125.1512098160671,11.211983242431815,Samar,PHL,3,Allocate spatially
125.14967390199331,11.219071416909598,Samar,PHL,3,Allocate spatially
125.15027575581094,11.226304999110358,Samar,PHL,3,Allocate spatially
125.14944986374171,11.233067835228676,Samar,PHL,3,Allocate spatially
125.14539616117594,11.239090855528405,Samar,PHL,3,Allocate spatially
125.14187474893123,11.245287379973268,Samar,PHL,3,Allocate spatially
125.1373252434872,11.250924438994842,Samar,PHL,3,Allocate spatially
125.1328085063854,11.256618891285104,Samar,PHL,3,Allocate spatially
125.12666337574566,11.259851706555851,Samar,PHL,3,Allocate spatially
125.11970650487012,11.259018483045546,Samar,PHL,3,Allocate spatially
125.1126468008989,11.25725702027465,Samar,PHL,3,Allocate spatially
125.10545633646066,11.256202348074284,Samar,PHL,3,Allocate spatially
125.09822221259039,11.25556032936122,Samar,PHL,3,Allocate spatially
125.09098264023254,11.25596174534702,Samar,PHL,3,Allocate spatially
125.06983280319777,11.25451056964974,Samar,PHL,3,Allocate spatially
125.06257660620358,11.254515363563776,Samar,PHL,3,Allocate spatially
125.05532302106215,11.254858831107931,Samar,PHL,3,Allocate spatially
125.04816095001443,11.25611415935277,Samar,PHL,3,Allocate spatially
125.04186430726038,11.253795567826685,Samar,PHL,3,Allocate spatially
125.03501116719995,11.251415833212912,Samar,PHL,3,Allocate spatially
125.02775663921112,11.251016005273893,Samar,PHL,3,Allocate spatially
125.0213866766052,11.248638328231644,Samar,PHL,3,Allocate spatially
124.9333013117957,11.42532463734883,Samar,PHL,3,Allocate spatially
124.92680049408125,11.428460426291181,Samar,PHL,3,Allocate spatially
124.92118409003466,11.432941265742178,Samar,PHL,3,Allocate spatially
124.91451231817841,11.435644744361207,Samar,PHL,3,Allocate spatially
124.90801041087715,11.438825977341743,Samar,PHL,3,Allocate spatially
124.90196906713011,11.44241175331046,Samar,PHL,3,Allocate spatially
124.89517336550598,11.43997475492207,Samar,PHL,3,Allocate spatially
124.86741778135507,11.441165006728383,Samar,PHL,3,Allocate spatially
124.86029319296563,11.439977295943613,Samar,PHL,3,Allocate spatially
124.84590616755483,11.44001192408508,Samar,PHL,3,Allocate spatially
124.8389161682991,11.44183339264353,Samar,PHL,3,Allocate spatially
124.83184162086269,11.443284934922174,Samar,PHL,3,Allocate spatially
124.82550198484056,11.446739123525386,Samar,PHL,3,Allocate spatially
124.82047682463889,11.451921381404631,Samar,PHL,3,Allocate spatially
124.81525801979049,11.456674946280147,Samar,PHL,3,Allocate spatially
124.8102184198217,11.461843042931603,Samar,PHL,3,Allocate spatially
124.8069565861571,11.468281998052465,Samar,PHL,3,Allocate spatially
124.80296885378225,11.473970105083895,Samar,PHL,3,Allocate spatially
124.79888949735685,11.479924413600905,Samar,PHL,3,Allocate spatially
124.79672935573518,11.486814095511429,Samar,PHL,3,Allocate spatially
124.79663182126403,11.494030491417092,Samar,PHL,3,Allocate spatially
124.79815976918927,11.501097745548314,Samar,PHL,3,Allocate spatially
124.79616913334888,11.507955654978607,Samar,PHL,3,Allocate spatially
124.79497765749365,11.515075888648838,Samar,PHL,3,Allocate spatially
124.80353065150916,11.53428668925552,Samar,PHL,3,Allocate spatially
124.85270104144858,11.571915040332545,Samar,PHL,3,Allocate spatially
124.85492196462059,11.578821646898467,Samar,PHL,3,Allocate spatially
124.85797157492705,11.585408516926526,Samar,PHL,3,Allocate spatially
124.8620090469684,11.591456724517519,Samar,PHL,3,Allocate spatially
124.8672479012752,11.596474736763062,Samar,PHL,3,Allocate spatially
124.87374453145841,11.599703596945321,Samar,PHL,3,Allocate spatially
124.88076788227539,11.601538122713142,Samar,PHL,3,Allocate spatially
124.90215755175852,11.602607463296076,Samar,PHL,3,Allocate spatially
124.9094107061656,11.60240208457149,Samar,PHL,3,Allocate spatially
124.91632769228181,11.600180102134713,Samar,PHL,3,Allocate spatially
124.92279293639092,11.59684251112411,Samar,PHL,3,Allocate spatially
124.92923410253022,11.596872274259942,Samar,PHL,3,Allocate spatially
124.93354336036414,11.601258258851233,Samar,PHL,3,Allocate spatially
124.93650791533013,11.607896588995187,Samar,PHL,3,Allocate spatially
124.94083115336855,11.61373495267246,Samar,PHL,3,Allocate spatially
124.94652441094095,11.618243595293723,Samar,PHL,3,Allocate spatially
124.95214635388017,11.622442460799954,Samar,PHL,3,Allocate spatially
124.95729288003764,11.627554715412293,Samar,PHL,3,Allocate spatially
124.96290327585571,11.631775802448574,Samar,PHL,3,Allocate spatially
124.95805580032837,11.636995374886414,Samar,PHL,3,Allocate spatially
124.95359872913352,11.642720884726124,Samar,PHL,3,Allocate spatially
124.95069536169808,11.649390328482676,Samar,PHL,3,Allocate spatially
124.94803602229739,11.65614401424838,Samar,PHL,3,Allocate spatially
124.94643490918779,11.663232802416003,Samar,PHL,3,Allocate spatially
124.94659123000892,11.670494749220062,Samar,PHL,3,Allocate spatially
124.94871844382345,11.677437410690354,Samar,PHL,3,Allocate spatially
124.95274664823168,11.683469984338664,Samar,PHL,3,Allocate spatially
124.95701202081719,11.689318097340111,Samar,PHL,3,Allocate spatially
124.96175009712863,11.694845490780436,Samar,PHL,3,Allocate spatially
124.96702345179658,11.699841154120529,Samar,PHL,3,Allocate spatially
124.97338816524467,11.703355867176914,Samar,PHL,3,Allocate spatially
124.97911940702627,11.707617999408585,Samar,PHL,3,Allocate spatially
124.98458589819688,11.712423825163405,Samar,PHL,3,Allocate spatially
124.98967477760526,11.717597601136672,Samar,PHL,3,Allocate spatially
124.99411299020588,11.723227813274669,Samar,PHL,3,Allocate spatially
124.99659192357457,11.730031159485529,Samar,PHL,3,Allocate spatially
125.00031379506353,11.736285205444121,Samar,PHL,3,Allocate spatially
125.00423013235181,11.742411729183463,Samar,PHL,3,Allocate spatially
125.00588784158066,11.748215306953403,Samar,PHL,3,Allocate spatially
