lon,lat,iso3c,data_quality,action_needed,subregion
77.06490657136047,8.249409114306362,IND,3,Allocate spatially,Kerala
77.04805443833347,8.26165462528388,IND,3,Allocate spatially,Kerala
77.03171358344512,8.274544205597742,IND,3,Allocate spatially,Kerala
77.01543417940562,8.287533401736379,IND,3,Allocate spatially,Kerala
76.99915866242429,8.300529595812817,IND,3,Allocate spatially,Kerala
76.98133597592567,8.31115236445246,IND,3,Allocate spatially,Kerala
76.96591118498728,8.324986947110023,IND,3,Allocate spatially,Kerala
76.94905490352264,8.336899733789034,IND,3,Allocate spatially,Kerala
76.93379442143663,8.351005598736783,IND,3,Allocate spatially,Kerala
76.92261775920707,8.36854092069786,IND,3,Allocate spatially,Kerala
76.9170415590737,8.388503180260392,IND,3,Allocate spatially,Kerala
76.90388131111503,8.404525359585602,IND,3,Allocate spatially,Kerala
76.89083646698998,8.42074042142811,IND,3,Allocate spatially,Kerala
76.87691576224555,8.436238392817247,IND,3,Allocate spatially,Kerala
76.86315099967142,8.451870492840085,IND,3,Allocate spatially,Kerala
76.84955929558251,8.46765835317551,IND,3,Allocate spatially,Kerala
76.83654372024702,8.4839045321626,IND,3,Allocate spatially,Kerala
76.82365296887974,8.500274188570533,IND,3,Allocate spatially,Kerala
76.81063234282475,8.516540451434615,IND,3,Allocate spatially,Kerala
76.79736793774174,8.532591386126377,IND,3,Allocate spatially,Kerala
76.78413627484208,8.548670832965941,IND,3,Allocate spatially,Kerala
76.77111786882914,8.564938154536701,IND,3,Allocate spatially,Kerala
76.75790133656278,8.58104682860871,IND,3,Allocate spatially,Kerala
76.74316951746948,8.595660183590825,IND,3,Allocate spatially,Kerala
76.73310027154473,8.61375139888632,IND,3,Allocate spatially,Kerala
76.71983732157658,8.629784821334306,IND,3,Allocate spatially,Kerala
76.70655895939315,8.645837012089535,IND,3,Allocate spatially,Kerala
76.69344415144604,8.662028544013314,IND,3,Allocate spatially,Kerala
76.68034022141383,8.678226966170683,IND,3,Allocate spatially,Kerala
76.6669428818842,8.694173467368607,IND,3,Allocate spatially,Kerala
76.65349048170974,8.709987855058337,IND,3,Allocate spatially,Kerala
76.64310673736055,8.727948120901242,IND,3,Allocate spatially,Kerala
76.6320144267669,8.745552577259366,IND,3,Allocate spatially,Kerala
76.61871754803443,8.761493787425186,IND,3,Allocate spatially,Kerala
76.60577085865367,8.777794588416215,IND,3,Allocate spatially,Kerala
76.59492107011914,8.795518610992318,IND,3,Allocate spatially,Kerala
76.58136379992847,8.811317678289146,IND,3,Allocate spatially,Kerala
76.56531722610269,8.823852245441708,IND,3,Allocate spatially,Kerala
76.5453984988216,8.829764736720152,IND,3,Allocate spatially,Kerala
76.52798046498496,8.840969700622235,IND,3,Allocate spatially,Kerala
76.51410559856684,8.856466502961371,IND,3,Allocate spatially,Kerala
76.50153011472715,8.873057565986484,IND,3,Allocate spatially,Kerala
76.49225825948673,8.891673144717108,IND,3,Allocate spatially,Kerala
