lat,lon,iso3c,data_quality,action_needed,subregion
2.131733588116292,102.40118069215845,MYS,4,Land mask,"Sempang, Malacca"
2.8071936098459522,103.49758024234029,MYS,4,Land mask,"Rompin, Pahang"
5.384539285193906,100.35040003558889,MYS,4,Land mask,"Permatang Pauh, Pahang"
2.8056383383493353,103.49881667894354,MYS,4,Land mask,"Rompin, Pahang"
2.1305137929032876,102.40627304737939,MYS,4,Land mask,"Sempang, Malacca"
