lat,lon,iso3c,data_quality,action_needed,subregion
10.53427341558665,103.57357940185497,KHM,2,state/province based suitability,Prey Nob
10.748668380457524,103.6089106992865,KHM,2,state/province based suitability,Stoeng Hav
10.647924480438327,103.5006922685572,KHM,2,state/province based suitability,Thomnob Rolork
