lon,lat,iso3c,data_quality
141.441877,38.331757,JPN,2
141.446626,38.343373,JPN,2
141.447977,38.352897,JPN,2
141.444739,38.350047000000004,JPN,2
141.440841,38.347323,JPN,2
141.441491,38.341894,JPN,2
141.43358,38.334714,JPN,2
141.421392,38.339423,JPN,2
141.429202,38.343765,JPN,2
141.419564,38.345788,JPN,2
141.409516,38.348085,JPN,2
141.421643,38.357131,JPN,2
141.416238,38.360655,JPN,2
141.423904,38.362512,JPN,2
141.433096,38.364239,JPN,2
141.413167,38.339667,JPN,2
141.435166,38.367158,JPN,2
141.4489,38.371301,JPN,2
141.450114,38.371291,JPN,2
141.405484,38.356877,JPN,2
141.419162,38.334987,JPN,2
141.430035,38.328863,JPN,2
141.436564,38.325418,JPN,2
141.41,38.380667,JPN,2
141.2804,38.2268,JPN,2
141.417457,38.371653,JPN,2
141.426926,38.373409,JPN,2
141.444135,38.373711,JPN,2
141.450659,38.371302,JPN,2
141.45311,38.371712,JPN,2
141.441611,38.375298,JPN,2
141.422551,38.380157,JPN,2
141.401962,38.367046,JPN,2
141.420073,38.383456,JPN,2
141.421746,38.388266,JPN,2
141.41032,38.378755,JPN,2
141.390772,38.373649,JPN,2
141.401662,38.388754,JPN,2
141.389538,38.380142,JPN,2
141.3475,38.411333,JPN,2
141.343333,38.399833,JPN,2
141.366097,38.39664,JPN,2
141.38897,38.431174,JPN,2
141.379084,38.425652,JPN,2
141.364823,38.386851,JPN,2
141.426688,38.301731,JPN,2
141.379333,38.4145,JPN,2
141.385667,38.415667,JPN,2
141.386167,38.415,JPN,2
141.355255,38.399389,JPN,2
141.501333,38.660167,JPN,2
141.447,38.652668,JPN,2
141.500333,38.654832999999996,JPN,2
141.463333,38.652667,JPN,2
141.462333,38.656667,JPN,2
