lon,lat,iso3c,data_quality
-1.1990019919999781,45.866216810000026,FRA,5
-1.2149181699999758,45.90642149300004,FRA,5
-1.2103317739999397,45.86257690000008,FRA,5
-1.2365688709999745,45.946226307000074,FRA,5
-1.2311600309999449,45.923732794000045,FRA,5
-1.4858918429999335,46.20220920200006,FRA,5
-4.177629583999931,47.855380955000044,FRA,5
-4.86425374199996,48.04070953100006,FRA,5
-1.2896891569999411,46.31197542500007,FRA,5
-2.491794124999956,47.495986695000056,FRA,5
-1.1196109059999344,45.79244328400006,FRA,5
-4.571119282999973,48.56059662400003,FRA,5
-4.60326568499994,48.57673575300004,FRA,5
-1.09594838299995,45.775337258000036,FRA,5
-1.074175200999946,45.753650202000074,FRA,5
-2.8928626869999334,47.59000974200006,FRA,5
-1.0719105019999802,46.053232285000036,FRA,5
-1.1545366289999492,45.84361513500005,FRA,5
-4.27126272199996,48.31252590300005,FRA,5
-3.691103686999952,47.820498927000074,FRA,5
-1.0221034489999283,45.75318809400005,FRA,5
-4.532810502999951,48.032196440000064,FRA,5
-4.528658463999932,48.59379393800003,FRA,5
-1.6407188589999464,46.43594375200007,FRA,5
-2.6530186879999746,47.535746661000076,FRA,5
-1.1346233999999527,45.808936567000046,FRA,5
-1.1034932939999749,45.864155837000055,FRA,5
-1.0397062369999617,45.739852951000046,FRA,5
-3.094337760999963,48.79896475700008,FRA,5
-1.0795035039999448,45.87281544900003,FRA,5
-1.1091886999999474,45.77127246400005,FRA,5
-3.119115059999956,48.76602903700007,FRA,5
-3.2066364839999437,48.817654065000056,FRA,5
-2.23308028699995,47.14516664000007,FRA,5
-3.123655959999951,48.76000586500004,FRA,5
-1.0506038029999445,45.73809688100005,FRA,5
-1.1310484779999683,45.78199067600008,FRA,5
-0.9941924379999705,45.71397177100005,FRA,5
-1.1132061869999461,45.78054627300003,FRA,5
-4.231063448999976,48.263827408000054,FRA,5
-4.33551366599994,48.34816654200006,FRA,5
-1.6226175899999475,49.07892743800005,FRA,5
-3.528847088999953,47.78863537500007,FRA,5
-4.38003129599997,48.393068364000044,FRA,5
-1.292980545999967,46.140678904000026,FRA,5
-2.97753791599996,48.77020059800003,FRA,5
-1.5715492649999305,48.96334019500006,FRA,5
-4.333010164999962,47.79575109400008,FRA,5
-1.5824943929999336,48.86186272500004,FRA,5
-3.0469675519999555,48.82091164600007,FRA,5
-3.7065942469999413,47.814061983000045,FRA,5
-2.289864171999966,48.64191566000005,FRA,5
-1.2839067779999596,49.57675106700003,FRA,5
-3.317856340999981,47.70219910700007,FRA,5
-1.8494515899999442,48.670662288000074,FRA,5
-3.5560066409999536,48.81099871100008,FRA,5
-1.1578636979999715,49.40830684800005,FRA,5
-2.704455788999951,47.59256193600004,FRA,5
-1.164075812999954,46.01321982800005,FRA,5
-1.5732750239999405,48.91698798500005,FRA,5
-2.833422908999978,47.58057397700003,FRA,5
-3.4533530819999783,47.64742580300003,FRA,5
-2.473411685999963,47.50417429700008,FRA,5
-4.129079775999969,47.88974542600005,FRA,5
-1.6215166479999539,49.075933443000054,FRA,5
-1.251747967999961,46.28293731900004,FRA,5
-1.122816266999962,45.99900774100007,FRA,5
-1.6310573789999694,49.10085670500007,FRA,5
-1.2168335009999396,45.94760498000005,FRA,5
-2.945658157999958,47.588374473000044,FRA,5
-1.3644660859999362,46.262336901000026,FRA,5
-1.3086710009999365,46.03485346700006,FRA,5
-1.1367641369999433,45.900483671000075,FRA,5
-4.616396278999957,48.60094699500007,FRA,5
-3.6443396579999785,47.786133247000066,FRA,5
-1.6466042739999693,49.216610279000065,FRA,5
-1.7122898149999628,49.305138674000034,FRA,5
-1.7857672789999697,48.636467226000036,FRA,5
-2.2235492629999385,47.21887650700006,FRA,5
-1.164629993999938,45.81931058200007,FRA,5
-1.3319205839999313,46.19778604500004,FRA,5
-1.1547304609999287,45.87037295400006,FRA,5
-1.6176157779999585,49.18026649800004,FRA,5
-1.1997919189999493,45.928799404000074,FRA,5
-1.181794904999947,46.225134860000026,FRA,5
-2.82966222999994,47.59295884200003,FRA,5
-1.6694882689999417,49.25906567700008,FRA,5
-4.36073102499995,48.345237817000054,FRA,5
-1.1559785809999426,46.27930398800004,FRA,5
-2.6295164739999564,47.50197891000005,FRA,5
-1.478027691999955,46.22418643700007,FRA,5
-1.2898899169999254,49.53472774800008,FRA,5
-2.2016871309999715,46.97779031200008,FRA,5
-2.951611123999953,47.62082614000008,FRA,5
-4.574906139999939,48.602781107000055,FRA,5
-1.5891261859999304,48.92900436300005,FRA,5
-4.315216063999969,48.33053386700004,FRA,5
-2.1711565509999673,46.90447986200007,FRA,5
-1.190780340999936,45.83770517500005,FRA,5
-2.215252757999963,48.60911845100003,FRA,5
-1.1150561079999761,45.92444573600005,FRA,5
-1.7515733109999587,48.62693133300007,FRA,5
-3.1079471109999304,47.57763601200003,FRA,5
-3.9801065199999357,47.89334098900008,FRA,5
-1.2934479039999474,49.55805847200003,FRA,5
-1.2251774929999328,49.56212574700004,FRA,5
-1.5792977669999573,48.94499510300005,FRA,5
-2.631710367999972,47.51714622000003,FRA,5
-2.497358664999979,47.304843893000054,FRA,5
-1.6026581329999772,49.010859793000066,FRA,5
-3.8515539459999673,48.67015487100008,FRA,5
-4.386872925999967,48.31123018300008,FRA,5
-1.67452364199994,48.65972987300006,FRA,5
-2.023512342999936,47.05819776000004,FRA,5
-1.809326819999967,48.88505216000004,FRA,5
-2.996321858999977,48.81198449300007,FRA,5
-3.0545103089999657,48.84144498500007,FRA,5
-2.289864171999966,48.64191566000005,FRA,5
-2.98816863899998,47.575030706000064,FRA,5
-1.5739996249999422,48.91605715800006,FRA,5
-2.9565919239999516,47.55910639900003,FRA,5
-1.1744240489999243,45.88606081300003,FRA,5
-3.021596717999955,47.593356535000055,FRA,5
-1.1739208899999767,46.27966359200008,FRA,5
-2.129176192999978,46.896273146000055,FRA,5
-4.231403095999951,48.29480915200003,FRA,5
-3.7494028729999513,47.83016665300005,FRA,5
-3.267000922999955,48.84426743200004,FRA,5
-4.578693102999978,48.283110914000076,FRA,5
-3.856863414999964,48.63287338900005,FRA,5
-2.453639536999958,47.418805546000044,FRA,5
-2.45507612199998,47.420855259000064,FRA,5
-3.317440293999937,47.74927712400006,FRA,5
-1.1879506309999783,46.242525784000065,FRA,5
-1.48266713299995,46.196709971000075,FRA,5
-2.82555326399995,47.55882302900005,FRA,5
-2.221061635999945,47.15626171700006,FRA,5
-2.6526944589999744,47.50874580800007,FRA,5
-4.242146454999954,48.30289102100005,FRA,5
-3.875942360999943,48.65440052300005,FRA,5
-3.028152681999927,47.61690122400006,FRA,5
-1.1614712619999636,45.81972878100004,FRA,5
-2.0793297349999307,46.97329388000003,FRA,5
-4.301985318999925,48.34238787100003,FRA,5
-2.849087185999963,47.61512484200006,FRA,5
-1.7412657629999444,48.636449784000035,FRA,5
-2.5017087679999577,47.46358743600007,FRA,5
-1.1418431509999323,46.11813961200005,FRA,5
-1.1844562189999692,45.797540498000046,FRA,5
-1.4528919119999273,49.694721515000026,FRA,5
-1.1058780169999523,46.057830109000065,FRA,5
-9.762004254999965,53.59977756900008,IRL,5
-9.481930433999935,51.69194709100003,IRL,5
-9.475491033999958,51.688070405000076,IRL,5
-9.545469224999977,51.65890927300006,IRL,5
-9.55184229899993,51.657725103000075,IRL,5
-9.547677466999971,51.65862088200004,IRL,5
-8.966187428999945,53.17546184300005,IRL,5
-9.472488129999931,51.69575254100005,IRL,5
-9.459880727999973,51.692903760000036,IRL,5
-9.466057229999933,51.71877638700005,IRL,5
-9.45879985199997,51.70422942300007,IRL,5
-9.476930554999967,51.70380093700004,IRL,5
-9.476993928999946,51.697759732000065,IRL,5
-9.482022037999968,51.694050160000074,IRL,5
-9.543639016999975,51.726269728000034,IRL,5
-9.546514532999936,51.730302004000066,IRL,5
-9.478281018999951,51.69179574300006,IRL,5
-9.471665531999975,51.69554811100005,IRL,5
-9.470171840999967,51.68916107300004,IRL,5
-9.475658080999949,51.69922815800004,IRL,5
-9.473270130999936,51.69770128400006,IRL,5
-9.47574265399993,51.693969690000074,IRL,5
-9.470110507999948,51.69124180400007,IRL,5
-9.48331056099994,51.693654898000034,IRL,5
-9.476557941999943,51.71361511400005,IRL,5
-9.465233198999954,51.716815316000066,IRL,5
-9.466570530999945,51.692511195000066,IRL,5
-9.468281607999927,51.71487734500005,IRL,5
-9.579749424999932,51.70250011500008,IRL,5
-9.532768528999952,51.733091681000076,IRL,5
-9.469676985999968,51.69627743800004,IRL,5
-9.45888120799998,51.72333792000006,IRL,5
-3.0540880869999683,48.87200900600004,FRA,5
-3.934266697999931,48.69501097800003,FRA,5
-1.0838496549999377,49.39240556800007,FRA,5
-1.117330967999976,45.96288506500008,FRA,5
-3.959304200999952,47.87354756600007,FRA,5
-2.4807251299999393,47.50091686400003,FRA,5
-3.244555029999958,48.860812664000036,FRA,5
-2.6260991329999683,47.52953879000006,FRA,5
-4.181882770999948,47.85056566500003,FRA,5
-3.102727037999955,47.551223089000075,FRA,5
-1.2743350699999496,46.168646899000066,FRA,5
-3.0744428419999394,48.822562418000075,FRA,5
-3.0003426729999774,48.79628240800008,FRA,5
27.76210408700007,42.33999828300006,BGR,5
27.777670615000034,42.30032559800003,BGR,5
27.772701450000056,42.29300171500006,BGR,5
27.741111111000066,42.66486118100005,BGR,5
28.386097219000078,43.39548612200008,BGR,5
27.78287331100006,42.30250519800006,BGR,5
27.684010816000068,42.438028935000034,BGR,5
28.257461074000048,43.396089274000076,BGR,5
27.690568421000023,42.638145347000034,BGR,5
27.686879437000073,42.62932102100007,BGR,5
27.774058274000026,42.335967819000075,BGR,5
28.077333328000066,43.32698614000003,BGR,5
28.064449852000052,43.303679300000056,BGR,5
27.84634637100004,42.18932687900008,BGR,5
28.04075685600003,43.24585899400006,BGR,5
28.380499935000046,43.38512037800007,BGR,5
27.756083544000035,42.344126009000036,BGR,5
28.38640828900003,43.40071526600008,BGR,5
28.375972214000058,43.40333334200005,BGR,5
28.395416784000076,43.39444449300004,BGR,5
27.78374177300003,42.29726979000003,BGR,5
27.72412146100004,42.38208154100005,BGR,5
28.412291795000044,43.37252790000008,BGR,5
27.835656141000072,42.69814413600005,BGR,5
27.93804003300005,43.12007453100006,BGR,5
27.72990103500007,42.38569575900004,BGR,5
28.265427806000048,43.390654949000066,BGR,5
28.365814242000056,43.396825539000076,BGR,5
28.33827383600004,43.40368777900005,BGR,5
28.33413224000003,43.39552221900004,BGR,5
28.368636994000042,43.383390623000025,BGR,5
28.396981460000063,43.37906970300003,BGR,5
-6.382682202999945,52.347744539000075,IRL,5
-6.412031444999968,52.32590993200006,IRL,5
-6.427242453999952,52.35386569600007,IRL,5
-6.432316048999951,52.32825189500005,IRL,5
-6.433115133999934,52.33897662500004,IRL,5
-6.449245593999933,52.33854078000007,IRL,5
-6.480787877999944,52.36071849900003,IRL,5
-6.444071190999978,52.34117287200007,IRL,5
-6.416193703999966,52.35244826700006,IRL,5
-6.40491228999997,52.35202627900003,IRL,5
-9.731590641999958,51.68623019300003,IRL,5
-9.72771914699996,51.68871002800006,IRL,5
-10.008303436999938,53.55123769200003,IRL,5
-10.073223362999954,53.51263890400003,IRL,5
-8.938939889999972,53.19888779300004,IRL,5
-10.058063244999971,53.45861901400008,IRL,5
-7.576494172999958,52.05527348900006,IRL,5
-7.575053830999934,52.054271354000036,IRL,5
-7.582320406999941,52.058510976000036,IRL,5
-7.583025138999972,52.059265183000036,IRL,5
-7.586505865999925,52.077026775000036,IRL,5
-7.572890040999937,52.05187297300006,IRL,5
-7.582651254999973,52.05978808200007,IRL,5
-7.575784392999935,52.05481854700008,IRL,5
-7.575056933999974,52.054627269000036,IRL,5
-6.2264865959999725,54.07063714100008,IRL,5
-6.22191911799996,54.07353894900007,IRL,5
-6.9668179999999325,52.18914450500006,IRL,5
-9.02674224499998,53.17862005900008,IRL,5
-9.825827434999951,52.12799534700008,IRL,5
-9.824557851999941,52.12754062000005,IRL,5
-6.150887114999932,54.04828070100007,IRL,5
-6.175875774999952,54.05473808100004,IRL,5
-9.674594087999935,53.883030114000064,IRL,5
-9.841135167999937,52.13054858500004,IRL,5
-7.563105706999977,55.06774658000006,IRL,5
-8.443898960999945,51.70661901500006,IRL,5
-8.442436648999944,51.70755019600006,IRL,5
-9.943090108999968,53.96724592500004,IRL,5
-9.808914993999963,51.77245841600006,IRL,5
-9.79958719299998,51.76965537500007,IRL,5
-8.525304276999975,55.01399461400007,IRL,5
-8.478763069999957,54.94997213500005,IRL,5
-9.720597194999925,53.88140497100005,IRL,5
-9.190652154999952,54.21025584800003,IRL,5
-7.288199343999963,55.28682970500006,IRL,5
-9.439869758999976,51.51522679700008,IRL,5
-8.986809774999927,53.230849137000064,IRL,5
-9.878194926999981,52.14899203900006,IRL,5
-8.47572916799993,54.764083148000054,IRL,5
-9.855905302999929,52.12633236700003,IRL,5
-9.877259489999972,52.114676889000066,IRL,5
-7.574859706999973,52.052876430000026,IRL,5
-8.556998590999967,54.33735018500005,IRL,5
-6.237133102999962,54.08150881500006,IRL,5
-6.243341998999938,54.07990321700004,IRL,5
-6.148852692999981,54.045612015000074,IRL,5
-6.149260804999926,54.04217944100003,IRL,5
-6.170077545999959,54.04793943000004,IRL,5
-7.889427431999934,51.90118091100004,IRL,5
-9.886042484999962,52.15090182500006,IRL,5
-9.850520127999971,52.15601457400004,IRL,5
-9.818378244999963,52.13053154600004,IRL,5
0.6936817970000675,51.63728065300006,GBR,5
0.8098241440000606,51.60586722000005,GBR,5
0.8057053930000393,51.578894528000035,GBR,5
0.9939651780000531,51.80718460800006,GBR,5
0.9874600480000595,51.347750553000026,GBR,5
0.8298834570000508,51.596301330000074,GBR,5
0.8890528080000308,51.77743347000006,GBR,5
0.30203185100003793,52.96654767500007,GBR,5
0.8752819600000521,51.76607950300007,GBR,5
0.8932231560000332,51.77463272600005,GBR,5
