"lon","lat","iso3c","data_quality","action_needed"
119.910417,26.377611,"CHN",5,"Land mask"
174.467739,-32.878411,"NZL",5,"Land mask"
174.467739,-35.878411,"NZL",5,"Land mask"
19.298,-34.628028,"ZAF",5,"Land mask"
144.716951,-38.148922,"AUS",5,"Land mask"
126.606565,34.289912,"KOR",5,"Land mask"
126.592819,34.145438,"KOR",5,"Land mask"
126.590008,34.150024,"KOR",5,"Land mask"
126.589603,34.149812,"KOR",5,"Land mask"
126.333927,34.144839,"KOR",5,"Land mask"
126.572214,34.242001,"KOR",5,"Land mask"
126.551367,34.203549,"KOR",5,"Land mask"
126.562137,34.243982,"KOR",5,"Land mask"
126.539406,34.223151,"KOR",5,"Land mask"
126.511057,34.111471,"KOR",5,"Land mask"
126.643905,34.300802,"KOR",5,"Land mask"
126.857892,34.194482,"KOR",5,"Land mask"
126.5315,34.227583,"KOR",5,"Land mask"
126.525422,34.226917,"KOR",5,"Land mask"
126.508333,34.170556,"KOR",5,"Land mask"
126.525189,34.177622,"KOR",5,"Land mask"
126.579711,34.139667,"KOR",5,"Land mask"
126.581806,34.141722,"KOR",5,"Land mask"
126.588081,34.148767,"KOR",5,"Land mask"
126.914342,34.1905,"KOR",5,"Land mask"
126.850889,34.199611,"KOR",5,"Land mask"
125.851669,34.196433,"KOR",5,"Land mask"
126.901597,34.213853,"KOR",5,"Land mask"
127.005333,34.371944,"KOR",5,"Land mask"
127.010361,34.378333,"KOR",5,"Land mask"
126.856056,34.357083,"KOR",5,"Land mask"
119.805278,26.271944,"CHN",5,"Land mask"
19.221261,-34.435247,"ZAF",5,"Land mask"
119.85,26.383333,"CHN",5,"Land mask"
141.441877,38.331757,"JPN",5,"Land mask"
141.446626,38.343373,"JPN",5,"Land mask"
141.447977,38.352897,"JPN",5,"Land mask"
141.444739,38.350047,"JPN",5,"Land mask"
141.440841,38.347323,"JPN",5,"Land mask"
141.441491,38.341894,"JPN",5,"Land mask"
141.43358,38.334714,"JPN",5,"Land mask"
141.421392,38.339423,"JPN",5,"Land mask"
141.429202,38.343765,"JPN",5,"Land mask"
141.419564,38.345788,"JPN",5,"Land mask"
141.409516,38.348085,"JPN",5,"Land mask"
141.421643,38.357131,"JPN",5,"Land mask"
141.416238,38.360655,"JPN",5,"Land mask"
141.423904,38.362512,"JPN",5,"Land mask"
141.433096,38.364239,"JPN",5,"Land mask"
141.413167,38.339667,"JPN",5,"Land mask"
141.435166,38.367158,"JPN",5,"Land mask"
141.4489,38.371301,"JPN",5,"Land mask"
