lon,lat,iso3c,area_ha,data_quality,action_needed
122.34045213897573,9.790322180973131,PHL,13.35,3,Allocate spatially
122.44312039281249,9.924006021543635,PHL,13.35,3,Allocate spatially
122.54801138997463,10.05618166852445,PHL,13.35,3,Allocate spatially
126.47717008378612,8.269323157775947,PHL,13.35,3,Allocate spatially
126.5461048049284,7.8159403098488855,PHL,13.35,3,Allocate spatially
126.59604914973598,7.362118448287787,PHL,13.35,3,Allocate spatially
126.51956447035401,6.925090275565269,PHL,13.35,3,Allocate spatially
126.36124287492557,6.50089008839863,PHL,13.35,3,Allocate spatially
126.1268546157338,6.2463437513519215,PHL,13.35,3,Allocate spatially
125.97468900712171,6.671566559180839,PHL,13.35,3,Allocate spatially
125.75822343327262,6.0471918172824735,PHL,13.35,3,Allocate spatially
125.5329008006882,5.660948256277557,PHL,13.35,3,Allocate spatially
125.18723086405001,5.6020803725581025,PHL,13.35,3,Allocate spatially
124.78619458499148,5.800981523320523,PHL,13.35,3,Allocate spatially
124.38327684544359,5.998361567589426,PHL,13.35,3,Allocate spatially
124.08630144441926,6.2976254515185275,PHL,13.35,3,Allocate spatially
123.92236371904248,6.718689147617045,PHL,13.35,3,Allocate spatially
124.00035995039863,7.122619923355165,PHL,13.35,3,Allocate spatially
123.98536792742331,7.459073770655847,PHL,13.35,3,Allocate spatially
123.62021877356595,7.720232727699465,PHL,13.35,3,Allocate spatially
123.3421941579298,7.35819067222352,PHL,13.35,3,Allocate spatially
122.51764669923689,7.131351504563449,PHL,13.35,3,Allocate spatially
121.87436626589795,7.118235234588002,PHL,13.35,3,Allocate spatially
121.9942037759171,7.5340624454876055,PHL,13.35,3,Allocate spatially
122.18722260833349,7.948818202144717,PHL,13.35,3,Allocate spatially
122.53098337546052,8.217380441376369,PHL,13.35,3,Allocate spatially
122.94745836910242,8.41357147953197,PHL,13.35,3,Allocate spatially
123.32742947611739,8.67662015086988,PHL,13.35,3,Allocate spatially
124.0062027238864,8.382266558039008,PHL,13.35,3,Allocate spatially
124.66294972508913,8.908711676152858,PHL,13.35,3,Allocate spatially
125.05118322192128,9.04930975514962,PHL,13.35,3,Allocate spatially
125.37773637703826,9.18947618547162,PHL,13.35,3,Allocate spatially
125.34178813182072,9.652496831492366,PHL,13.35,3,Allocate spatially
126.02454340469528,9.493317000210395,PHL,13.35,3,Allocate spatially
126.31967670432495,9.178754798629493,PHL,13.35,3,Allocate spatially
126.39698081533975,8.722783093690545,PHL,13.35,3,Allocate spatially
118.4222119809756,9.163721242010627,PHL,13.35,3,Allocate spatially
117.80772874993193,8.728563422538658,PHL,13.35,3,Allocate spatially
117.65510068828297,8.619354799093983,PHL,13.35,3,Allocate spatially
117.50286863967291,8.50998260038473,PHL,13.35,3,Allocate spatially
117.35103204827844,8.400448864725977,PHL,13.35,3,Allocate spatially
117.19758161533257,8.294235686243013,PHL,13.35,3,Allocate spatially
117.10835435061587,8.40755641041621,PHL,13.35,3,Allocate spatially
117.2150593515511,8.561128266140402,PHL,13.35,3,Allocate spatially
117.32227096340732,8.714705984834021,PHL,13.35,3,Allocate spatially
117.42987490078875,8.868364526471531,PHL,13.35,3,Allocate spatially
117.53787297054812,9.022102149782755,PHL,13.35,3,Allocate spatially
117.65896157944309,9.164672649417096,PHL,13.35,3,Allocate spatially
117.8019419948246,9.287825222663185,PHL,13.35,3,Allocate spatially
117.94534220665257,9.41087350306386,PHL,13.35,3,Allocate spatially
118.08916323759237,9.533815402163444,PHL,13.35,3,Allocate spatially
118.23340610657662,9.656648824312525,PHL,13.35,3,Allocate spatially
118.37122216581908,9.78616661875271,PHL,13.35,3,Allocate spatially
118.49512578830716,9.929870748950185,PHL,13.35,3,Allocate spatially
118.61945501057419,10.073576678717064,PHL,13.35,3,Allocate spatially
118.74421148864455,10.217282414925194,PHL,13.35,3,Allocate spatially
118.86939688249997,10.360985953420965,PHL,13.35,3,Allocate spatially
118.9730487756929,10.519420944148361,PHL,13.35,3,Allocate spatially
119.06153567947486,10.68840236145242,PHL,13.35,3,Allocate spatially
119.15038113758891,10.857538259847269,PHL,13.35,3,Allocate spatially
119.23958713632987,11.026827040790117,PHL,13.35,3,Allocate spatially
119.32915567493461,11.19626709146769,PHL,13.35,3,Allocate spatially
119.41908876566738,11.365856784768923,PHL,13.35,3,Allocate spatially
119.56663370577878,11.426900009120262,PHL,13.35,3,Allocate spatially
119.62058082007331,11.245306136610461,PHL,13.35,3,Allocate spatially
119.70195594334037,10.871746798951182,PHL,13.35,3,Allocate spatially
119.74237168646854,10.685385046769554,PHL,13.35,3,Allocate spatially
119.60254838559118,10.38001226004383,PHL,13.35,3,Allocate spatially
119.45566071912897,10.258018329371803,PHL,13.35,3,Allocate spatially
119.30920067107813,10.135902611212215,PHL,13.35,3,Allocate spatially
119.03172543251898,9.877983976831697,PHL,13.35,3,Allocate spatially
118.91627546182187,9.7276465003563235,PHL,13.35,3,Allocate spatially
118.80123858567161,9.577354090921025,PHL,13.35,3,Allocate spatially
118.68661301461445,9.427108623633583,PHL,13.35,3,Allocate spatially
118.57239696592042,9.276911961499358,PHL,13.35,3,Allocate spatially
122.31788139109634,17.940632327738854,PHL,13.35,3,Allocate spatially
122.43722156481513,17.45839606324958,PHL,13.35,3,Allocate spatially
122.56661455164127,16.972344259004636,PHL,13.35,3,Allocate spatially
122.40752201760185,16.47257900156243,PHL,13.35,3,Allocate spatially
122.10242535300132,16.084034259318397,PHL,13.35,3,Allocate spatially
121.71672959809199,15.768498831830428,PHL,13.35,3,Allocate spatially
121.61657950779268,15.259412430937179,PHL,13.35,3,Allocate spatially
121.93584652283472,14.368429032692012,PHL,13.35,3,Allocate spatially
122.44828172718593,14.353015301585016,PHL,13.35,3,Allocate spatially
122.94558649715732,14.318527356507422,PHL,13.35,3,Allocate spatially
123.42488917229579,14.106861775392392,PHL,13.35,3,Allocate spatially
123.9017257094201,13.892905353564643,PHL,13.35,3,Allocate spatially
123.976556122084,13.456731873653858,PHL,13.35,3,Allocate spatially
124.20723661885991,13.078625150835474,PHL,13.35,3,Allocate spatially
124.17519911192798,12.601626972481066,PHL,13.35,3,Allocate spatially
123.80358668842347,12.615460502857035,PHL,13.35,3,Allocate spatially
123.36819576399158,12.888970907553414,PHL,13.35,3,Allocate spatially
123.0317531816933,13.26558884196123,PHL,13.35,3,Allocate spatially
122.73667192219932,13.137643596248806,PHL,13.35,3,Allocate spatially
122.33990601403272,13.387430240448328,PHL,13.35,3,Allocate spatially
121.94636262938593,13.6890062348301,PHL,13.35,3,Allocate spatially
121.43080668316077,13.605753957575176,PHL,13.35,3,Allocate spatially
120.93002878643257,13.635898193862294,PHL,13.35,3,Allocate spatially
120.55273251550219,13.91650468884913,PHL,13.35,3,Allocate spatially
120.69326988449276,14.387887823146164,PHL,13.35,3,Allocate spatially
120.68430216528665,14.486151411198291,PHL,13.35,3,Allocate spatially
120.35595301720092,14.513245150968356,PHL,13.35,3,Allocate spatially
120.01572138837376,14.907910092442155,PHL,13.35,3,Allocate spatially
119.83799773971569,15.393335668010275,PHL,13.35,3,Allocate spatially
119.81677920948717,15.911689906926403,PHL,13.35,3,Allocate spatially
119.82658528372235,16.424439409660092,PHL,13.35,3,Allocate spatially
120.21609004578173,16.25975364233253,PHL,13.35,3,Allocate spatially
120.2498651779072,16.780747172819638,PHL,13.35,3,Allocate spatially
120.284076030427,17.30362119610455,PHL,13.35,3,Allocate spatially
120.37656106172544,17.817467025771762,PHL,13.35,3,Allocate spatially
120.55541251819432,18.31650198573243,PHL,13.35,3,Allocate spatially
120.92309199863239,18.588600566887244,PHL,13.35,3,Allocate spatially
121.46518585606687,18.53039450608837,PHL,13.35,3,Allocate spatially
121.95665520384325,18.3458849539119,PHL,13.35,3,Allocate spatially
122.35238389413405,18.439373950044786,PHL,13.35,3,Allocate spatially
121.80561036709359,11.911697421193633,PHL,13.35,3,Allocate spatially
121.88876186694584,11.970918180599563,PHL,13.35,3,Allocate spatially
121.98980208645331,11.926781454907626,PHL,13.35,3,Allocate spatially
122.08842212643364,11.876168772376458,PHL,13.35,3,Allocate spatially
122.18692223496637,11.825464198001912,PHL,13.35,3,Allocate spatially
122.28530236373602,11.77466809918896,PHL,13.35,3,Allocate spatially
122.38356246584458,11.723780843438899,PHL,13.35,3,Allocate spatially
122.48170249580564,11.672802798343815,PHL,13.35,3,Allocate spatially
122.58974112405272,11.661919167360704,PHL,13.35,3,Allocate spatially
122.70062875719279,11.6623739872976,PHL,13.35,3,Allocate spatially
122.81151741003875,11.66268543971641,PHL,13.35,3,Allocate spatially
122.92240670102396,11.662853521890725,PHL,13.35,3,Allocate spatially
123.0332962485686,11.662878232349144,PHL,13.35,3,Allocate spatially
123.14382647201155,11.659272237489661,PHL,13.35,3,Allocate spatially
123.20013005397281,11.575042208415368,PHL,13.35,3,Allocate spatially
123.19495431943682,11.465989672846193,PHL,13.35,3,Allocate spatially
123.18979209847564,11.357036708300116,PHL,13.35,3,Allocate spatially
123.18464333827177,11.248183492954569,PHL,13.35,3,Allocate spatially
123.17615783136569,11.139910056907688,PHL,13.35,3,Allocate spatially
123.10267853196493,11.060392586861544,PHL,13.35,3,Allocate spatially
123.02184035634907,10.98663086729024,PHL,13.35,3,Allocate spatially
122.9411448562236,10.912839389491744,PHL,13.35,3,Allocate spatially
122.86059180086086,10.839018552543717,PHL,13.35,3,Allocate spatially
122.40695511608848,10.546005971234607,PHL,13.35,3,Allocate spatially
122.30824004985703,10.499373976877573,PHL,13.35,3,Allocate spatially
122.20963507554154,10.452646937146408,PHL,13.35,3,Allocate spatially
122.1111402769235,10.405825194461753,PHL,13.35,3,Allocate spatially
122.01124647340099,10.363195131247883,PHL,13.35,3,Allocate spatially
121.92702623228621,10.41788544962355,PHL,13.35,3,Allocate spatially
121.91677223828592,10.52547412481247,PHL,13.35,3,Allocate spatially
121.90849036024345,10.63346356581511,PHL,13.35,3,Allocate spatially
121.9001870556363,10.741553035440642,PHL,13.35,3,Allocate spatially
121.89186224136658,10.849742363330853,PHL,13.35,3,Allocate spatially
121.89421420615277,10.957781982427614,PHL,13.35,3,Allocate spatially
121.90906445650477,11.06549015433124,PHL,13.35,3,Allocate spatially
121.923953082263,11.173294648478741,PHL,13.35,3,Allocate spatially
121.93888023144497,11.281195279898789,PHL,13.35,3,Allocate spatially
121.95384605282551,11.389191862064868,PHL,13.35,3,Allocate spatially
121.92891433009973,11.493838564012096,PHL,13.35,3,Allocate spatially
121.8950401731332,11.597799043319908,PHL,13.35,3,Allocate spatially
121.86108137636295,11.701836634238306,PHL,13.35,3,Allocate spatially
121.82703763316414,11.80595109599359,PHL,13.35,3,Allocate spatially
125.59525008604311,12.125380402702786,PHL,13.35,3,Allocate spatially
125.64556424584264,11.92589867727819,PHL,13.35,3,Allocate spatially
125.69563803146072,11.726716551264488,PHL,13.35,3,Allocate spatially
125.74547312647599,11.527835479880727,PHL,13.35,3,Allocate spatially
125.79507119911841,11.329256898815496,PHL,13.35,3,Allocate spatially
125.84443390243965,11.130982224296364,PHL,13.35,3,Allocate spatially
125.79029361936236,10.967727196893268,PHL,13.35,3,Allocate spatially
125.5943494085585,11.028429233413895,PHL,13.35,3,Allocate spatially
125.39950732294828,11.095710150926905,PHL,13.35,3,Allocate spatially
125.20435192828526,11.162585110970594,PHL,13.35,3,Allocate spatially
125.1046824200544,11.104703320999661,PHL,13.35,3,Allocate spatially
125.1454982480889,10.907479018076087,PHL,13.35,3,Allocate spatially
125.22057320708026,10.718050922689619,PHL,13.35,3,Allocate spatially
125.29530894635174,10.528865922537948,PHL,13.35,3,Allocate spatially
125.35349387744536,10.337410096203618,PHL,13.35,3,Allocate spatially
124.8178613511764,10.058233454734344,PHL,13.35,3,Allocate spatially
124.71903057485135,10.198054866066913,PHL,13.35,3,Allocate spatially
124.70689903910831,10.400245123282374,PHL,13.35,3,Allocate spatially
124.69470869272106,10.602790089516766,PHL,13.35,3,Allocate spatially
124.65027120165882,10.77728727464334,PHL,13.35,3,Allocate spatially
124.44756427604106,10.812114605983147,PHL,13.35,3,Allocate spatially
124.3541651588204,10.97817806256431,PHL,13.35,3,Allocate spatially
124.30296627557988,11.175717512591884,PHL,13.35,3,Allocate spatially
124.25152430796965,11.373557893026092,PHL,13.35,3,Allocate spatially
124.25937995315053,11.561998833812059,PHL,13.35,3,Allocate spatially
124.46322157483917,11.553784665567918,PHL,13.35,3,Allocate spatially
124.66888808803283,11.525983759147325,PHL,13.35,3,Allocate spatially
124.80531981444547,11.573396613503299,PHL,13.35,3,Allocate spatially
124.79066355995757,11.775552998293394,PHL,13.35,3,Allocate spatially
124.66203776779238,11.937034491847259,PHL,13.35,3,Allocate spatially
124.5329119391136,12.098538360566705,PHL,13.35,3,Allocate spatially
124.4032837584132,12.260062105017493,PHL,13.35,3,Allocate spatially
124.39258286330858,12.635271138218222,PHL,13.35,3,Allocate spatially
124.60287476851774,12.631055749472166,PHL,13.35,3,Allocate spatially
124.81314401933913,12.62632685447962,PHL,13.35,3,Allocate spatially
125.02338801824172,12.621084599928542,PHL,13.35,3,Allocate spatially
125.23359945753941,12.615220397552665,PHL,13.35,3,Allocate spatially
125.37514371466872,12.471232851206175,PHL,13.35,3,Allocate spatially
125.49819944779867,12.304303396740027,PHL,13.35,3,Allocate spatially
