lon,lat,iso3c,area_ha,data_quality,action_needed
120.80109208930034,12.753459768635887,PHL,13.35,3,Allocate spatially
120.74634258614819,12.835179415778567,PHL,13.35,3,Allocate spatially
120.69159308299602,12.91689906292125,PHL,13.35,3,Allocate spatially
120.63684357984387,12.99861871006393,PHL,13.35,3,Allocate spatially
120.58209407669172,13.080338357206612,PHL,13.35,3,Allocate spatially
120.52734457353957,13.162058004349294,PHL,13.35,3,Allocate spatially
120.47259507038741,13.243777651491975,PHL,13.35,3,Allocate spatially
120.41784556723525,13.325497298634657,PHL,13.35,3,Allocate spatially
120.3630960640831,13.40721694577734,PHL,13.35,3,Allocate spatially
120.35052217267324,13.46525263319724,PHL,13.35,3,Allocate spatially
120.44879663104265,13.461040786009915,PHL,13.35,3,Allocate spatially
120.54707108941207,13.45682893882259,PHL,13.35,3,Allocate spatially
120.64534554778149,13.452617091635263,PHL,13.35,3,Allocate spatially
120.7436200061509,13.448405244447939,PHL,13.35,3,Allocate spatially
120.84189446452034,13.444193397260612,PHL,13.35,3,Allocate spatially
120.94016892288975,13.439981550073286,PHL,13.35,3,Allocate spatially
121.03844338125917,13.43576970288596,PHL,13.35,3,Allocate spatially
121.13671783962859,13.431557855698635,PHL,13.35,3,Allocate spatially
121.21824738646113,13.390168580516479,PHL,13.35,3,Allocate spatially
121.28652777900625,13.31936323595537,PHL,13.35,3,Allocate spatially
121.35480817155137,13.248557891394263,PHL,13.35,3,Allocate spatially
121.42308856409647,13.177752546833155,PHL,13.35,3,Allocate spatially
121.4913689566416,13.106947202272046,PHL,13.35,3,Allocate spatially
121.51375908897957,13.025168306606886,PHL,13.35,3,Allocate spatially
121.48489625145778,12.931133496910034,PHL,13.35,3,Allocate spatially
121.456033413936,12.837098687213182,PHL,13.35,3,Allocate spatially
121.42717057641421,12.74306387751633,PHL,13.35,3,Allocate spatially
121.39830773889243,12.649029067819479,PHL,13.35,3,Allocate spatially
121.36944490137064,12.554994258122626,PHL,13.35,3,Allocate spatially
121.34058206384884,12.460959448425774,PHL,13.35,3,Allocate spatially
121.31171922632706,12.366924638728921,PHL,13.35,3,Allocate spatially
121.28285638880527,12.272889829032069,PHL,13.35,3,Allocate spatially
121.24399508836794,12.226756584192632,PHL,13.35,3,Allocate spatially
121.1799254756886,12.301393663152446,PHL,13.35,3,Allocate spatially
121.11585586300929,12.376030742112258,PHL,13.35,3,Allocate spatially
121.05178625032995,12.45066782107207,PHL,13.35,3,Allocate spatially
120.98771663765064,12.525304900031882,PHL,13.35,3,Allocate spatially
120.9236470249713,12.599941978991694,PHL,13.35,3,Allocate spatially
120.85957741229198,12.674579057951506,PHL,13.35,3,Allocate spatially
122.59008045615005,9.985499884502975,PHL,13.35,3,Allocate spatially
122.71525588116175,10.125210812851423,PHL,13.35,3,Allocate spatially
122.83795991788264,10.266125471965312,PHL,13.35,3,Allocate spatially
122.8707891924525,10.45081512857354,PHL,13.35,3,Allocate spatially
122.90361846702237,10.635504785181766,PHL,13.35,3,Allocate spatially
122.93644774159222,10.820194441789994,PHL,13.35,3,Allocate spatially
123.07165127054297,10.895106304388527,PHL,13.35,3,Allocate spatially
123.25818015641322,10.914981043703913,PHL,13.35,3,Allocate spatially
123.44470904228345,10.934855783019298,PHL,13.35,3,Allocate spatially
123.46787036631248,10.811141311945992,PHL,13.35,3,Allocate spatially
123.4242218747987,10.628705460986211,PHL,13.35,3,Allocate spatially
123.38057338328493,10.44626961002643,PHL,13.35,3,Allocate spatially
123.33999541491285,10.270280803133396,PHL,13.35,3,Allocate spatially
123.4541343219372,10.419144299095741,PHL,13.35,3,Allocate spatially
123.56827322896157,10.568007795058088,PHL,13.35,3,Allocate spatially
123.68241213598594,10.716871291020434,PHL,13.35,3,Allocate spatially
123.7965510430103,10.86573478698278,PHL,13.35,3,Allocate spatially
123.91068995003467,11.014598282945126,PHL,13.35,3,Allocate spatially
124.02482885705903,11.163461778907472,PHL,13.35,3,Allocate spatially
124.0679444369725,11.132919776079287,PHL,13.35,3,Allocate spatially
124.04925903684627,10.946267997762094,PHL,13.35,3,Allocate spatially
124.03057363672005,10.759616219444899,PHL,13.35,3,Allocate spatially
124.01188823659382,10.572964441127706,PHL,13.35,3,Allocate spatially
123.9932028364676,10.386312662810512,PHL,13.35,3,Allocate spatially
123.92376551789924,10.225113806240254,PHL,13.35,3,Allocate spatially
123.78534793382711,10.098509687245324,PHL,13.35,3,Allocate spatially
123.64693034975497,9.971905568250392,PHL,13.35,3,Allocate spatially
123.55412955938976,9.810978274711701,PHL,13.35,3,Allocate spatially
123.47082523395383,9.642905612179948,PHL,13.35,3,Allocate spatially
123.3875209085179,9.474832949648196,PHL,13.35,3,Allocate spatially
123.30057425025711,9.309458211158152,PHL,13.35,3,Allocate spatially
123.16407629825743,9.1807867705556,PHL,13.35,3,Allocate spatially
123.02757834625773,9.052115329953047,PHL,13.35,3,Allocate spatially
122.90007063551346,9.129674303239085,PHL,13.35,3,Allocate spatially
122.77528760968167,9.269735814694275,PHL,13.35,3,Allocate spatially
122.6505045838499,9.409797326149466,PHL,13.35,3,Allocate spatially
122.5257215580181,9.549858837604654,PHL,13.35,3,Allocate spatially
122.40093853218633,9.689920349059845,PHL,13.35,3,Allocate spatially
122.47532192901633,9.837133886298078,PHL,13.35,3,Allocate spatially
126.39060609806462,8.324606503674786,PHL,13.35,3,Allocate spatially
126.46232344985454,7.856111445437606,PHL,13.35,3,Allocate spatially
126.51684077056335,7.385397974581545,PHL,13.35,3,Allocate spatially
126.44082954501728,6.9299188914098035,PHL,13.35,3,Allocate spatially
126.27548483721525,6.485743108929176,PHL,13.35,3,Allocate spatially
126.11299201471076,6.508063160756699,PHL,13.35,3,Allocate spatially
125.95309032949967,6.954227311274278,PHL,13.35,3,Allocate spatially
125.75461479708976,7.21039451424672,PHL,13.35,3,Allocate spatially
125.43338118524822,6.861912140569577,PHL,13.35,3,Allocate spatially
125.51151739554142,6.445736848563597,PHL,13.35,3,Allocate spatially
125.66109972247675,6.013588328941983,PHL,13.35,3,Allocate spatially
125.41380030071694,5.609269155345572,PHL,13.35,3,Allocate spatially
125.00116091917599,5.775987584784087,PHL,13.35,3,Allocate spatially
124.57609385488095,5.985627726436427,PHL,13.35,3,Allocate spatially
124.19203379596273,6.2328245583828075,PHL,13.35,3,Allocate spatially
124.0204646084504,6.674633354172087,PHL,13.35,3,Allocate spatially
124.07267671218798,7.09400531515902,PHL,13.35,3,Allocate spatially
124.11766902923452,7.454665928486445,PHL,13.35,3,Allocate spatially
123.73787222353357,7.738189092477978,PHL,13.35,3,Allocate spatially
123.4202148436036,7.582766218073619,PHL,13.35,3,Allocate spatially
123.02861337358624,7.440757499026796,PHL,13.35,3,Allocate spatially
122.60978559459191,7.294725752848361,PHL,13.35,3,Allocate spatially
122.2313478470311,7.009391090808283,PHL,13.35,3,Allocate spatially
121.94207801042562,7.152962902920267,PHL,13.35,3,Allocate spatially
122.10099172998095,7.5809987281877955,PHL,13.35,3,Allocate spatially
122.30104432631835,8.010661336334092,PHL,13.35,3,Allocate spatially
122.72066380045597,8.217245847438132,PHL,13.35,3,Allocate spatially
123.13254274475503,8.447628195311653,PHL,13.35,3,Allocate spatially
123.51369906783229,8.659720776700953,PHL,13.35,3,Allocate spatially
123.80537545948225,8.286148988828163,PHL,13.35,3,Allocate spatially
124.23236926384358,8.3812232394675,PHL,13.35,3,Allocate spatially
124.62950256299322,8.590837144350754,PHL,13.35,3,Allocate spatially
124.84501291222585,8.96343395437868,PHL,13.35,3,Allocate spatially
125.31863044842311,8.981250450859887,PHL,13.35,3,Allocate spatially
125.44685313685538,9.30714210585912,PHL,13.35,3,Allocate spatially
125.42888900685784,9.750522446497945,PHL,13.35,3,Allocate spatially
125.83796860564199,9.511179846865064,PHL,13.35,3,Allocate spatially
126.22734885038493,9.258265200286353,PHL,13.35,3,Allocate spatially
126.30525838635062,8.790760010640257,PHL,13.35,3,Allocate spatially
118.49600482828727,9.310265384180022,PHL,13.35,3,Allocate spatially
118.32823629529807,9.190599230167377,PHL,13.35,3,Allocate spatially
118.16046776230888,9.070933076154732,PHL,13.35,3,Allocate spatially
117.99269922931968,8.95126692214209,PHL,13.35,3,Allocate spatially
117.8249306963305,8.831600768129444,PHL,13.35,3,Allocate spatially
117.6571621633413,8.7119346141168,PHL,13.35,3,Allocate spatially
117.48939363035211,8.592268460104155,PHL,13.35,3,Allocate spatially
117.32162509736291,8.47260230609151,PHL,13.35,3,Allocate spatially
117.188669271602,8.388037373872137,PHL,13.35,3,Allocate spatially
117.30694670906733,8.556787831246792,PHL,13.35,3,Allocate spatially
117.42522414653268,8.725538288621449,PHL,13.35,3,Allocate spatially
117.54350158399802,8.894288745996104,PHL,13.35,3,Allocate spatially
117.66177902146337,9.063039203370758,PHL,13.35,3,Allocate spatially
117.81754008480792,9.197742206142175,PHL,13.35,3,Allocate spatially
117.97417618613999,9.331650386762371,PHL,13.35,3,Allocate spatially
118.13081228747207,9.465558567382566,PHL,13.35,3,Allocate spatially
118.28744838880415,9.599466748002762,PHL,13.35,3,Allocate spatially
118.43621530941499,9.74130319823213,PHL,13.35,3,Allocate spatially
118.571291492195,9.896933188668124,PHL,13.35,3,Allocate spatially
118.706367674975,10.05256317910412,PHL,13.35,3,Allocate spatially
118.841443857755,10.208193169540113,PHL,13.35,3,Allocate spatially
118.97652004053501,10.363823159976107,PHL,13.35,3,Allocate spatially
119.07580552001112,10.543947665929487,PHL,13.35,3,Allocate spatially
