lon,lat,area_ha,iso3c,data_quality,action_needed
81.81223617789705,7.448787207308967,2.583333,LKA,3,Allocate spatially
81.80131444573485,7.460025730044926,2.583333,LKA,3,Allocate spatially
81.79309662770078,7.473073808636402,2.583333,LKA,3,Allocate spatially
81.78687213561598,7.487455892108404,2.583333,LKA,3,Allocate spatially
81.78064764353117,7.501837975580406,2.583333,LKA,3,Allocate spatially
81.77442315144637,7.516220059052409,2.583333,LKA,3,Allocate spatially
81.76819865936156,7.530602142524411,2.583333,LKA,3,Allocate spatially
81.76197416727676,7.544984225996413,2.583333,LKA,3,Allocate spatially
81.75574967519195,7.559366309468415,2.583333,LKA,3,Allocate spatially
81.74952518310715,7.573748392940417,2.583333,LKA,3,Allocate spatially
81.74330069102236,7.58813047641242,2.583333,LKA,3,Allocate spatially
81.73707619893754,7.602512559884422,2.583333,LKA,3,Allocate spatially
81.73085170685275,7.616894643356424,2.583333,LKA,3,Allocate spatially
81.72325021655332,7.630479037074769,2.583333,LKA,3,Allocate spatially
81.71387056035118,7.643033346145326,2.583333,LKA,3,Allocate spatially
81.70449090414904,7.655587655215883,2.583333,LKA,3,Allocate spatially
81.6951112479469,7.6681419642864395,2.583333,LKA,3,Allocate spatially
81.68573159174476,7.680696273356997,2.583333,LKA,3,Allocate spatially
81.6802433960561,7.695100479963887,2.583333,LKA,3,Allocate spatially
81.67642935945862,7.710300537580311,2.583333,LKA,3,Allocate spatially
81.67746307549972,7.725904544891433,2.583333,LKA,3,Allocate spatially
81.67870882313223,7.741526220203176,2.583333,LKA,3,Allocate spatially
81.6738810097235,7.756433173627624,2.583333,LKA,3,Allocate spatially
81.66904287032713,7.7713389119149685,2.583333,LKA,3,Allocate spatially
81.66319375877666,7.7857484794875536,2.583333,LKA,3,Allocate spatially
81.6543626417268,7.798694521290412,2.583333,LKA,3,Allocate spatially
81.64553152467697,7.81164056309327,2.583333,LKA,3,Allocate spatially
81.63670040762712,7.82458660489613,2.583333,LKA,3,Allocate spatially
81.62786929057728,7.837532646698988,2.583333,LKA,3,Allocate spatially
81.61903817352743,7.8504786885018465,2.583333,LKA,3,Allocate spatially
81.61020705647758,7.863424730304705,2.583333,LKA,3,Allocate spatially
81.60137593942774,7.876370772107563,2.583333,LKA,3,Allocate spatially
81.59254482237789,7.889316813910422,2.583333,LKA,3,Allocate spatially
81.58371370532805,7.902262855713281,2.583333,LKA,3,Allocate spatially
81.5748825882782,7.915208897516139,2.583333,LKA,3,Allocate spatially
81.56605147122835,7.928154939318998,2.583333,LKA,3,Allocate spatially
81.55722035417851,7.941100981121856,2.583333,LKA,3,Allocate spatially
