lon,lat,iso3c,data_quality,action_needed
128.3495314793159,38.61238618677221,KOR,3,Allocate spatially
128.36040395108304,38.597634933329395,KOR,3,Allocate spatially
128.3712296038358,38.582838124731225,KOR,3,Allocate spatially
128.3820552565885,38.56804131613306,KOR,3,Allocate spatially
128.39288090934122,38.55324450753489,KOR,3,Allocate spatially
128.40370656209393,38.53844769893673,KOR,3,Allocate spatially
128.41453221484667,38.52365089033856,KOR,3,Allocate spatially
128.4253578675994,38.50885408174039,KOR,3,Allocate spatially
128.4361835203521,38.494057273142225,KOR,3,Allocate spatially
128.44700917310485,38.479260464544055,KOR,3,Allocate spatially
128.45783482585756,38.464463655945885,KOR,3,Allocate spatially
128.46866047861027,38.44966684734772,KOR,3,Allocate spatially
128.47948613136302,38.43487003874955,KOR,3,Allocate spatially
128.49031178411573,38.42007323015138,KOR,3,Allocate spatially
128.50113743686845,38.40527642155322,KOR,3,Allocate spatially
128.51196308962116,38.39047961295505,KOR,3,Allocate spatially
128.5227887423739,38.37568280435688,KOR,3,Allocate spatially
128.53361439512662,38.360885995758714,KOR,3,Allocate spatially
128.54444004787933,38.346089187160544,KOR,3,Allocate spatially
128.55526570063208,38.33129237856238,KOR,3,Allocate spatially
128.5660913533848,38.31649556996421,KOR,3,Allocate spatially
128.5769170061375,38.30169876136604,KOR,3,Allocate spatially
128.58774265889022,38.28690195276788,KOR,3,Allocate spatially
128.59856831164296,38.27210514416971,KOR,3,Allocate spatially
128.60939396439568,38.25730833557154,KOR,3,Allocate spatially
128.6202196171484,38.242511526973374,KOR,3,Allocate spatially
128.63104526990114,38.2277147183752,KOR,3,Allocate spatially
128.64187092265385,38.21291790977703,KOR,3,Allocate spatially
128.65269657540657,38.19812110117887,KOR,3,Allocate spatially
128.6635222281593,38.1833242925807,KOR,3,Allocate spatially
128.67434788091202,38.16852748398253,KOR,3,Allocate spatially
128.68517353366474,38.15373067538437,KOR,3,Allocate spatially
128.69599918641745,38.138933866786196,KOR,3,Allocate spatially
128.7068248391702,38.124137058188026,KOR,3,Allocate spatially
128.7176504919229,38.10934024958986,KOR,3,Allocate spatially
128.72847614467562,38.09454344099169,KOR,3,Allocate spatially
128.73930179742837,38.07974663239353,KOR,3,Allocate spatially
128.75012745018108,38.06494982379536,KOR,3,Allocate spatially
128.7609531029338,38.05015301519719,KOR,3,Allocate spatially
128.7717787556865,38.035356206599026,KOR,3,Allocate spatially
128.78260440843925,38.020559398000856,KOR,3,Allocate spatially
128.79343006119197,38.005762589402686,KOR,3,Allocate spatially
128.80425571394468,37.99096578080452,KOR,3,Allocate spatially
128.81508136669743,37.97616897220635,KOR,3,Allocate spatially
128.82590701945014,37.96137216360818,KOR,3,Allocate spatially
128.83673267220286,37.94657535501002,KOR,3,Allocate spatially
128.84755832495557,37.93177854641185,KOR,3,Allocate spatially
128.85838397770831,37.91698173781368,KOR,3,Allocate spatially
128.86920963046103,37.902184929215515,KOR,3,Allocate spatially
128.88003528321374,37.887388120617345,KOR,3,Allocate spatially
128.8908609359665,37.87259131201918,KOR,3,Allocate spatially
128.9016865887192,37.85779450342101,KOR,3,Allocate spatially
128.91251224147192,37.84299769482284,KOR,3,Allocate spatially
128.92333789422466,37.82820088622468,KOR,3,Allocate spatially
128.93416354697737,37.81340407762651,KOR,3,Allocate spatially
128.9449891997301,37.79860726902834,KOR,3,Allocate spatially
128.9558148524828,37.783810460430175,KOR,3,Allocate spatially
128.96664050523555,37.769013651832005,KOR,3,Allocate spatially
128.97746615798826,37.754216843233834,KOR,3,Allocate spatially
128.98829181074098,37.73942003463567,KOR,3,Allocate spatially
128.99911746349372,37.7246232260375,KOR,3,Allocate spatially
129.00994311624643,37.70982641743933,KOR,3,Allocate spatially
129.02076876899915,37.69502960884117,KOR,3,Allocate spatially
129.03159442175186,37.680232800243,KOR,3,Allocate spatially
129.0424200745046,37.665435991644834,KOR,3,Allocate spatially
129.05324572725732,37.650639183046664,KOR,3,Allocate spatially
129.06407138001003,37.635842374448494,KOR,3,Allocate spatially
129.07489703276278,37.62104556585033,KOR,3,Allocate spatially
129.0857226855155,37.60624875725216,KOR,3,Allocate spatially
129.0965483382682,37.59145194865399,KOR,3,Allocate spatially
129.10737399102095,37.57665514005583,KOR,3,Allocate spatially
129.11819964377366,37.56185833145766,KOR,3,Allocate spatially
129.12902529652638,37.54706152285949,KOR,3,Allocate spatially
129.1398509492791,37.53226471426132,KOR,3,Allocate spatially
129.15067660203184,37.51746790566315,KOR,3,Allocate spatially
129.16150225478455,37.50267109706498,KOR,3,Allocate spatially
129.17232790753727,37.48787428846682,KOR,3,Allocate spatially
129.18315356029,37.47307747986865,KOR,3,Allocate spatially
129.19397921304272,37.45828067127049,KOR,3,Allocate spatially
129.20480486579544,37.443483862672316,KOR,3,Allocate spatially
129.21455745300054,37.42810333059238,KOR,3,Allocate spatially
129.2210980565459,37.41097555176746,KOR,3,Allocate spatially
129.2276386600913,37.39384777294253,KOR,3,Allocate spatially
129.23417926363666,37.3767199941176,KOR,3,Allocate spatially
129.24071986718204,37.35959221529268,KOR,3,Allocate spatially
129.2472604707274,37.34246443646775,KOR,3,Allocate spatially
129.2538010742728,37.32533665764283,KOR,3,Allocate spatially
129.26034167781816,37.3082088788179,KOR,3,Allocate spatially
129.26688228136354,37.29108109999297,KOR,3,Allocate spatially
129.2734228849089,37.27395332116805,KOR,3,Allocate spatially
129.27996348845429,37.25682554234312,KOR,3,Allocate spatially
129.28650409199966,37.239697763518194,KOR,3,Allocate spatially
129.29304469554503,37.22256998469327,KOR,3,Allocate spatially
129.2995852990904,37.205442205868344,KOR,3,Allocate spatially
129.30612590263578,37.188314427043416,KOR,3,Allocate spatially
129.31266650618116,37.171186648218494,KOR,3,Allocate spatially
129.31920710972653,37.154058869393566,KOR,3,Allocate spatially
129.3257477132719,37.13693109056864,KOR,3,Allocate spatially
129.33228831681728,37.119803311743716,KOR,3,Allocate spatially
129.33882892036266,37.10267553291879,KOR,3,Allocate spatially
129.34536952390803,37.08554775409386,KOR,3,Allocate spatially
129.3519101274534,37.06841997526894,KOR,3,Allocate spatially
129.35845073099878,37.05129219644401,KOR,3,Allocate spatially
129.36499133454416,37.03416441761908,KOR,3,Allocate spatially
129.37153193808953,37.01703663879416,KOR,3,Allocate spatially
129.3780725416349,36.99990885996923,KOR,3,Allocate spatially
129.38461314518028,36.9827810811443,KOR,3,Allocate spatially
129.39115374872566,36.96565330231938,KOR,3,Allocate spatially
129.39769435227103,36.94852552349445,KOR,3,Allocate spatially
129.4042349558164,36.931397744669525,KOR,3,Allocate spatially
129.41077555936178,36.9142699658446,KOR,3,Allocate spatially
129.41731616290716,36.897142187019675,KOR,3,Allocate spatially
129.42385676645253,36.88001440819475,KOR,3,Allocate spatially
129.4303973699979,36.862886629369825,KOR,3,Allocate spatially
129.43693797354328,36.8457588505449,KOR,3,Allocate spatially
129.44347857708865,36.82863107171997,KOR,3,Allocate spatially
129.45001918063403,36.81150329289505,KOR,3,Allocate spatially
129.4565597841794,36.79437551407012,KOR,3,Allocate spatially
129.46050032007602,36.77675900710337,KOR,3,Allocate spatially
129.46062532166403,36.758425303799996,KOR,3,Allocate spatially
129.46075032325203,36.74009160049661,KOR,3,Allocate spatially
129.46087532484003,36.721757897193235,KOR,3,Allocate spatially
129.461000326428,36.70342419388986,KOR,3,Allocate spatially
129.461125328016,36.685090490586475,KOR,3,Allocate spatially
129.461250329604,36.6667567872831,KOR,3,Allocate spatially
129.46137533119202,36.64842308397972,KOR,3,Allocate spatially
129.46150033278002,36.63008938067634,KOR,3,Allocate spatially
129.46162533436802,36.61175567737296,KOR,3,Allocate spatially
129.46175033595603,36.59342197406958,KOR,3,Allocate spatially
129.46187533754403,36.5750882707662,KOR,3,Allocate spatially
129.46200033913203,36.556754567462825,KOR,3,Allocate spatially
129.46212534072004,36.53842086415944,KOR,3,Allocate spatially
129.46225034230804,36.520087160856065,KOR,3,Allocate spatially
129.46237534389604,36.50175345755268,KOR,3,Allocate spatially
129.46250034548405,36.483419754249304,KOR,3,Allocate spatially
129.46262534707205,36.46508605094593,KOR,3,Allocate spatially
129.46275034866002,36.446752347642544,KOR,3,Allocate spatially
129.46287535024803,36.42841864433917,KOR,3,Allocate spatially
129.46300035183603,36.410084941035784,KOR,3,Allocate spatially
129.46312535342403,36.39175123773241,KOR,3,Allocate spatially
129.46325035501204,36.37341753442903,KOR,3,Allocate spatially
129.46337535660004,36.35508383112565,KOR,3,Allocate spatially
129.46350035818804,36.33675012782227,KOR,3,Allocate spatially
129.46362535977605,36.31841642451889,KOR,3,Allocate spatially
129.46375036136405,36.30008272121551,KOR,3,Allocate spatially
129.46387536295205,36.281749017912134,KOR,3,Allocate spatially
129.46400036454006,36.26341531460875,KOR,3,Allocate spatially
129.46412536612806,36.24508161130537,KOR,3,Allocate spatially
129.46425036771606,36.22674790800199,KOR,3,Allocate spatially
129.46437536930407,36.20841420469861,KOR,3,Allocate spatially
129.46450037089204,36.19008050139524,KOR,3,Allocate spatially
129.46462537248004,36.17174679809185,KOR,3,Allocate spatially
129.46475037406805,36.153413094788476,KOR,3,Allocate spatially
129.46487537565605,36.13507939148509,KOR,3,Allocate spatially
129.46500037724405,36.116745688181716,KOR,3,Allocate spatially
129.46512537883206,36.09841198487834,KOR,3,Allocate spatially
129.46525038042006,36.080078281574956,KOR,3,Allocate spatially
129.46537538200806,36.06174457827158,KOR,3,Allocate spatially
129.46550038359607,36.043410874968195,KOR,3,Allocate spatially
129.46562538518407,36.02507717166482,KOR,3,Allocate spatially
129.46575038677207,36.00674346836144,KOR,3,Allocate spatially
129.46587538836008,35.98840976505806,KOR,3,Allocate spatially
129.46600038994808,35.97007606175468,KOR,3,Allocate spatially
129.46612539153605,35.9517423584513,KOR,3,Allocate spatially
129.46625039312406,35.93340865514792,KOR,3,Allocate spatially
129.46637539471206,35.915074951844545,KOR,3,Allocate spatially
129.46650039630006,35.89674124854116,KOR,3,Allocate spatially
129.46662539788807,35.878407545237785,KOR,3,Allocate spatially
129.46675039947607,35.8600738419344,KOR,3,Allocate spatially
129.46687540106407,35.841740138631025,KOR,3,Allocate spatially
129.46700040265208,35.82340643532765,KOR,3,Allocate spatially
129.46712540424008,35.805072732024264,KOR,3,Allocate spatially
129.46725040582808,35.78673902872089,KOR,3,Allocate spatially
129.46737540741609,35.768405325417504,KOR,3,Allocate spatially
129.4675004090041,35.75007162211413,KOR,3,Allocate spatially
129.4676254105921,35.73173791881075,KOR,3,Allocate spatially
129.4677504121801,35.71340421550737,KOR,3,Allocate spatially
129.46787541376807,35.69507051220399,KOR,3,Allocate spatially
129.46800041535607,35.67673680890061,KOR,3,Allocate spatially
129.46812541694408,35.65840310559723,KOR,3,Allocate spatially
129.46825041853208,35.640069402293854,KOR,3,Allocate spatially
129.4624198488483,35.62355933098046,KOR,3,Allocate spatially
129.45205099201542,35.6084389106757,KOR,3,Allocate spatially
129.44168213518253,35.59331849037094,KOR,3,Allocate spatially
129.43131327834965,35.57819807006618,KOR,3,Allocate spatially
129.42094442151677,35.56307764976142,KOR,3,Allocate spatially
129.41057556468388,35.54795722945666,KOR,3,Allocate spatially
129.400206707851,35.5328368091519,KOR,3,Allocate spatially
129.38983785101814,35.51771638884714,KOR,3,Allocate spatially
129.37946899418526,35.50259596854238,KOR,3,Allocate spatially
129.36910013735238,35.48747554823762,KOR,3,Allocate spatially
129.3587312805195,35.47235512793286,KOR,3,Allocate spatially
129.3483624236866,35.457234707628096,KOR,3,Allocate spatially
129.33799356685373,35.442114287323335,KOR,3,Allocate spatially
129.32762471002087,35.42699386701858,KOR,3,Allocate spatially
129.317255853188,35.41187344671382,KOR,3,Allocate spatially
129.3068869963551,35.39675302640906,KOR,3,Allocate spatially
129.29651813952222,35.3816326061043,KOR,3,Allocate spatially
129.28614928268934,35.366512185799536,KOR,3,Allocate spatially
129.27578042585645,35.351391765494775,KOR,3,Allocate spatially
129.2654115690236,35.33627134519001,KOR,3,Allocate spatially
129.25504271219071,35.32115092488525,KOR,3,Allocate spatially
129.24467385535783,35.3060305045805,KOR,3,Allocate spatially
129.23430499852495,35.29091008427574,KOR,3,Allocate spatially
129.22393614169206,35.275789663970976,KOR,3,Allocate spatially
129.21356728485918,35.260669243666214,KOR,3,Allocate spatially
129.20319842802633,35.24554882336145,KOR,3,Allocate spatially
129.19282957119344,35.23042840305669,KOR,3,Allocate spatially
129.18246071436056,35.21530798275193,KOR,3,Allocate spatially
129.17209185752768,35.20018756244717,KOR,3,Allocate spatially
129.1617230006948,35.185067142142415,KOR,3,Allocate spatially
129.1513541438619,35.169946721837654,KOR,3,Allocate spatially
129.14098528702905,35.15482630153289,KOR,3,Allocate spatially
129.13061643019617,35.13970588122813,KOR,3,Allocate spatially
129.1202475733633,35.12458546092337,KOR,3,Allocate spatially
129.1098787165304,35.10946504061861,KOR,3,Allocate spatially
129.09950985969752,35.09434462031385,KOR,3,Allocate spatially
129.08750971114102,35.08166388378779,KOR,3,Allocate spatially
129.06957474395836,35.077858985054604,KOR,3,Allocate spatially
129.0516397767757,35.07405408632142,KOR,3,Allocate spatially
129.033704809593,35.07024918758823,KOR,3,Allocate spatially
129.01576984241032,35.06644428885505,KOR,3,Allocate spatially
128.99783487522765,35.062639390121866,KOR,3,Allocate spatially
128.97989990804498,35.05883449138868,KOR,3,Allocate spatially
128.96196494086232,35.0550295926555,KOR,3,Allocate spatially
128.94402997367965,35.051224693922315,KOR,3,Allocate spatially
128.92609500649695,35.04741979518913,KOR,3,Allocate spatially
128.90816003931428,35.04361489645594,KOR,3,Allocate spatially
128.8902250721316,35.03980999772276,KOR,3,Allocate spatially
128.87229010494895,35.03600509898958,KOR,3,Allocate spatially
128.85435513776628,35.03220020025639,KOR,3,Allocate spatially
128.8364201705836,35.028395301523204,KOR,3,Allocate spatially
128.8184852034009,35.024590402790025,KOR,3,Allocate spatially
128.80055023621824,35.02078550405684,KOR,3,Allocate spatially
128.78261526903557,35.01698060532365,KOR,3,Allocate spatially
128.7646803018529,35.013175706590474,KOR,3,Allocate spatially
128.74674533467024,35.00937080785729,KOR,3,Allocate spatially
128.72881036748757,35.0055659091241,KOR,3,Allocate spatially
128.71087540030487,35.001761010390915,KOR,3,Allocate spatially
