lon,lat,iso3c,data_quality,action_needed
-72.47294647563464,-41.98200428741758,CHL,5,Land mask
-72.59919907077459,-42.038778219085906,CHL,5,Land mask
-72.47274715087958,-41.98407685912112,CHL,5,Land mask
-72.64168609201684,-42.04697221737739,CHL,5,Land mask
-72.58648951782236,-42.05525219732354,CHL,5,Land mask
-72.63585136784039,-42.0499690132747,CHL,5,Land mask
-72.63699174378084,-42.046211432191036,CHL,5,Land mask
-72.48646710342675,-42.00826630309886,CHL,5,Land mask
-72.5028583407021,-41.99745554911401,CHL,5,Land mask
-72.47826709309278,-41.98694065611805,CHL,5,Land mask
-72.59710645116512,-42.02368622444639,CHL,5,Land mask
-72.4352145429325,-41.982919851262515,CHL,5,Land mask
-72.63156407412758,-42.04133725929474,CHL,5,Land mask
-72.4308380073769,-41.98464259014636,CHL,5,Land mask
-72.49245739939137,-42.075911056161814,CHL,5,Land mask
-72.49804147847469,-41.9913479281611,CHL,5,Land mask
-72.43999469809073,-41.98180476664218,CHL,5,Land mask
-72.54714026544487,-42.06681249081078,CHL,5,Land mask
-72.46365278231036,-42.03549583491521,CHL,5,Land mask
-72.46113158101369,-42.03161451127687,CHL,5,Land mask
-72.45209712971982,-42.17169224199139,CHL,5,Land mask
-72.48148956502945,-42.13277376681007,CHL,5,Land mask
-72.45912841496398,-42.02711489738632,CHL,5,Land mask
-72.44008562212527,-41.9853854617264,CHL,5,Land mask
-72.45889012450895,-42.02188146401774,CHL,5,Land mask
-72.43393676704436,-42.16330480655416,CHL,5,Land mask
-72.5489847180014,-42.062944452295866,CHL,5,Land mask
-72.434512963975,-41.978834812147156,CHL,5,Land mask
-72.47998269341927,-41.99990676002392,CHL,5,Land mask
-72.49269584819152,-41.97648845147683,CHL,5,Land mask
-72.48230975701608,-42.12328193762785,CHL,5,Land mask
-72.55529722317067,-42.0966833431921,CHL,5,Land mask
-72.484065372538,-41.97341159737047,CHL,5,Land mask
-72.63676942996103,-42.0408416672527,CHL,5,Land mask
-72.61739584784878,-42.044163909219215,CHL,5,Land mask
-72.56898714745381,-42.07581578661728,CHL,5,Land mask
-72.52580415924184,-42.07200833830691,CHL,5,Land mask
-72.52823306538184,-42.05647952742398,CHL,5,Land mask
-72.50509584963615,-42.062393519803386,CHL,5,Land mask
-72.50949842209293,-42.05993934412279,CHL,5,Land mask
-72.59083707545147,-42.03728599804306,CHL,5,Land mask
-72.55073093906977,-42.14364820548581,CHL,5,Land mask
-72.51101563696061,-42.16959470779723,CHL,5,Land mask
-72.48727254942746,-42.171005583400195,CHL,5,Land mask
-72.48060288971118,-42.16649371779825,CHL,5,Land mask
-72.46157088203061,-42.333869427057074,CHL,5,Land mask
-72.56376084671666,-42.13995274135485,CHL,5,Land mask
-72.45077202136873,-42.04465594316205,CHL,5,Land mask
-72.50891819527352,-42.0382822180139,CHL,5,Land mask
-72.51215424895187,-42.04453482708114,CHL,5,Land mask
-72.60793009118318,-42.051776562632284,CHL,5,Land mask
-72.64524168641852,-42.078318580083554,CHL,5,Land mask
-72.6051923482932,-42.05167695264667,CHL,5,Land mask
-72.45475011973326,-42.44679760263647,CHL,5,Land mask
-72.50144456460903,-42.02475688417361,CHL,5,Land mask
-72.61296833176223,-42.05685087205161,CHL,5,Land mask
-72.4379445338616,-42.47194136620956,CHL,5,Land mask
-72.61509627443897,-42.05134397500336,CHL,5,Land mask
-72.46739254299978,-42.11090736261038,CHL,5,Land mask
-72.48022262000586,-42.09420100152956,CHL,5,Land mask
-72.52424945712711,-42.062357261642084,CHL,5,Land mask
-72.62136032477731,-42.040265716275684,CHL,5,Land mask
-72.52983818888568,-42.0647490316698,CHL,5,Land mask
-72.48697464184077,-42.06878644359795,CHL,5,Land mask
-72.60760633678353,-42.062913693085775,CHL,5,Land mask
-72.60749931234604,-42.04891130823404,CHL,5,Land mask
-72.42312019908117,-42.41402861558038,CHL,5,Land mask
-72.44823292132206,-42.270020909534416,CHL,5,Land mask
-72.51601792916942,-42.01567124790999,CHL,5,Land mask
-72.55049453291515,-42.04413007868885,CHL,5,Land mask
-72.48812133371926,-42.07931869410993,CHL,5,Land mask
-72.63275998913417,-42.04598725059651,CHL,5,Land mask
-72.46744077732687,-41.983365325484534,CHL,5,Land mask
-72.43266486403968,-41.9880171420514,CHL,5,Land mask
-72.56018486425175,-42.07539329538295,CHL,5,Land mask
-72.52074089937082,-42.07326708536162,CHL,5,Land mask
-72.5545298184877,-42.07688149468587,CHL,5,Land mask
-72.47050402040742,-42.043856784709604,CHL,5,Land mask
-72.45844887319473,-41.997576656437026,CHL,5,Land mask
-72.54340210314237,-42.04332399276009,CHL,5,Land mask
-72.57003420166455,-42.04757191610453,CHL,5,Land mask
-72.5438350547122,-42.0746439360697,CHL,5,Land mask
-72.55530806444636,-42.08677891624135,CHL,5,Land mask
-72.5893248154405,-42.040997966208415,CHL,5,Land mask
-72.45421723023279,-42.44249995876736,CHL,5,Land mask
-72.4482059293541,-42.03059837973012,CHL,5,Land mask
-72.55511737107494,-42.08095237021367,CHL,5,Land mask
-72.59344097587517,-42.03338422145422,CHL,5,Land mask
-72.60249859264425,-42.024245076675086,CHL,5,Land mask
-72.4822766743038,-42.08542093034387,CHL,5,Land mask
-73.07870229989838,-41.58028964205103,CHL,5,Land mask
-73.47503255795927,-41.89408433461832,CHL,5,Land mask
-72.59078005210186,-42.011458736442506,CHL,5,Land mask
-72.60508484797148,-42.04255981774418,CHL,5,Land mask
-72.63524504252084,-42.03195085598756,CHL,5,Land mask
-72.49578544292659,-41.973332100328804,CHL,5,Land mask
-72.50885697510977,-42.00179734595131,CHL,5,Land mask
-72.48075557265305,-42.14941720341719,CHL,5,Land mask
-72.7186962712195,-41.60829655424773,CHL,5,Land mask
-73.09526666106248,-41.59336807462507,CHL,5,Land mask
-73.05929788220723,-41.60607953024606,CHL,5,Land mask
-73.02072095693289,-41.564417673362684,CHL,5,Land mask
-72.77193362018255,-41.526004241765854,CHL,5,Land mask
-73.08724716284236,-41.58903470916659,CHL,5,Land mask
-72.77045741786186,-41.540575109348765,CHL,5,Land mask
-72.77521429625006,-41.529025730560384,CHL,5,Land mask
-72.73918586304217,-41.5543800436407,CHL,5,Land mask
-73.06381140473849,-41.6353124548933,CHL,5,Land mask
-73.06338894303512,-41.631617784621454,CHL,5,Land mask
-73.05487222088024,-41.61147636932447,CHL,5,Land mask
-73.05824708786304,-41.616243037684086,CHL,5,Land mask
-72.7358162147594,-41.55921390377934,CHL,5,Land mask
-73.03703907322372,-41.64820527327567,CHL,5,Land mask
-72.7181119947849,-41.60328385518311,CHL,5,Land mask
-72.71616962517005,-41.58654998456782,CHL,5,Land mask
-73.07715751765811,-41.60489508042933,CHL,5,Land mask
-72.95099244995244,-41.7028334584651,CHL,5,Land mask
-72.72098358073397,-41.590760705632285,CHL,5,Land mask
-73.02588200769519,-41.52666669315268,CHL,5,Land mask
-72.95101768716212,-41.702030034194344,CHL,5,Land mask
-72.72755575969181,-41.57496443940024,CHL,5,Land mask
-73.07892630183743,-41.57569460508077,CHL,5,Land mask
-73.06887035381637,-41.62840189675371,CHL,5,Land mask
-72.74956901104864,-41.56459001691593,CHL,5,Land mask
-73.07641036783761,-41.62866827342834,CHL,5,Land mask
-73.02254688561217,-41.513806001521054,CHL,5,Land mask
-73.06903078411581,-41.608131623709376,CHL,5,Land mask
-72.96171848339846,-41.5545903289745,CHL,5,Land mask
-73.05890480303083,-41.631061596024615,CHL,5,Land mask
-73.05402048402004,-41.634921863913604,CHL,5,Land mask
-73.06804586028808,-41.63244617246095,CHL,5,Land mask
-72.731862153448,-41.57636519016043,CHL,5,Land mask
-73.0483600582797,-41.60743247835225,CHL,5,Land mask
-72.7571495238769,-41.570437367724374,CHL,5,Land mask
-72.81571534599965,-41.52871004395084,CHL,5,Land mask
-73.04488946183594,-41.6436576574083,CHL,5,Land mask
-72.76978984026562,-41.534798254022114,CHL,5,Land mask
-72.73494068768484,-41.58916397210472,CHL,5,Land mask
-72.71797829996085,-41.59336335398663,CHL,5,Land mask
-72.76892863207371,-41.55037048757919,CHL,5,Land mask
-73.02101562084592,-41.583358936197,CHL,5,Land mask
-73.05930296994013,-41.63528604249972,CHL,5,Land mask
-73.94789519036817,-41.85574028224056,CHL,5,Land mask
-73.86245130178663,-41.83883511631046,CHL,5,Land mask
-73.93210955930937,-41.84979930334952,CHL,5,Land mask
-73.983610664222,-41.86270857969581,CHL,5,Land mask
-73.85640808702439,-41.83480346123284,CHL,5,Land mask
-73.49825545817068,-41.901832830847816,CHL,5,Land mask
-73.49169368841126,-41.90802567178492,CHL,5,Land mask
-73.91206860019948,-41.86965644720656,CHL,5,Land mask
-73.49282498679503,-41.851221999242156,CHL,5,Land mask
-73.89635179667862,-41.85565944078625,CHL,5,Land mask
-73.90751765751263,-41.85306263614469,CHL,5,Land mask
-73.96819488200622,-41.84675792040755,CHL,5,Land mask
-73.50333760275967,-41.856508578727,CHL,5,Land mask
-73.93700423707823,-41.853152363227,CHL,5,Land mask
-73.49730727756295,-41.90654366957395,CHL,5,Land mask
-72.54902529220114,-41.71289158203789,CHL,5,Land mask
-72.33132762973123,-41.62158402782165,CHL,5,Land mask
-72.3317841463891,-41.60853040717403,CHL,5,Land mask
-73.75933377186068,-41.88012174313612,CHL,5,Land mask
-73.5070674435178,-41.89928021044663,CHL,5,Land mask
-73.50936369027751,-41.89820651756755,CHL,5,Land mask
-73.49192253955073,-41.90479305622607,CHL,5,Land mask
-73.49949144011688,-41.88323756738312,CHL,5,Land mask
-73.50725844631619,-41.89762865165512,CHL,5,Land mask
-73.50761380529353,-41.88081000078547,CHL,5,Land mask
-73.5025897442154,-41.85860301767614,CHL,5,Land mask
-73.49969348559215,-41.8562170218891,CHL,5,Land mask
-73.78618373126257,-41.88270160237859,CHL,5,Land mask
-73.75759116292406,-41.91222573182898,CHL,5,Land mask
-73.94124086951967,-41.85798400114671,CHL,5,Land mask
-73.62860029936321,-41.819929435522205,CHL,5,Land mask
-73.88880436878537,-41.791891097844335,CHL,5,Land mask
-73.89994109712966,-41.79624515257351,CHL,5,Land mask
-73.62054349235306,-41.824550922200146,CHL,5,Land mask
-73.75639819237047,-41.889132555175166,CHL,5,Land mask
-73.98158198398237,-41.82950821344432,CHL,5,Land mask
-73.93997836320239,-41.86575723361021,CHL,5,Land mask
-73.78082502086157,-41.884560175003166,CHL,5,Land mask
-73.9614337354142,-41.85139738061625,CHL,5,Land mask
-73.8799406419503,-41.80081788951042,CHL,5,Land mask
-73.92612633144002,-41.85090115473543,CHL,5,Land mask
-73.8982981299125,-41.794965737249534,CHL,5,Land mask
-73.66044481467965,-41.648770121606944,CHL,5,Land mask
-73.92924845577225,-41.85533646034254,CHL,5,Land mask
-73.76069684601012,-41.872370944594785,CHL,5,Land mask
-73.90499528675912,-41.792934585064046,CHL,5,Land mask
-72.28964871893312,-41.427260266011466,CHL,5,Land mask
-72.4511645180344,-41.68202059721069,CHL,5,Land mask
-72.36023887432412,-41.62879862007242,CHL,5,Land mask
-72.35624586380433,-41.60882916875795,CHL,5,Land mask
-72.38405787912795,-41.67854307454002,CHL,5,Land mask
-72.69183512483318,-41.62052974303303,CHL,5,Land mask
-72.3862240189249,-41.68225032921896,CHL,5,Land mask
-72.67638083054676,-41.75600707019539,CHL,5,Land mask
-72.38363511011279,-41.65802696101584,CHL,5,Land mask
-72.31207257415153,-41.46703069594133,CHL,5,Land mask
-72.34350695331787,-41.55969267119781,CHL,5,Land mask
-72.31237332536429,-41.47262613601502,CHL,5,Land mask
-72.4589098707529,-41.683804013416484,CHL,5,Land mask
-72.34952230048758,-41.57952137373988,CHL,5,Land mask
-72.68100408009306,-41.76124067536748,CHL,5,Land mask
-72.72970648943596,-41.79197091499473,CHL,5,Land mask
-72.3570958896659,-41.66361449331146,CHL,5,Land mask
-72.56568885166234,-41.739256966807346,CHL,5,Land mask
-72.31655842782267,-41.44618985169736,CHL,5,Land mask
-72.41486243628712,-41.6808386101916,CHL,5,Land mask
-72.32553126584398,-41.627744457297815,CHL,5,Land mask
-72.58360752408062,-41.73918941420826,CHL,5,Land mask
-72.39010981483,-41.66290964971404,CHL,5,Land mask
-72.4664713097806,-41.71921574680589,CHL,5,Land mask
-72.34068141353559,-41.652691863536866,CHL,5,Land mask
-72.67357822516396,-41.7574547588582,CHL,5,Land mask
-72.39202706684401,-41.6837036470749,CHL,5,Land mask
-72.41138752269643,-41.67497358880914,CHL,5,Land mask
-72.59098612806244,-41.74559753990226,CHL,5,Land mask
-72.55178115303323,-41.71085104043499,CHL,5,Land mask
-72.28999510807594,-41.42715424072017,CHL,5,Land mask
-72.67704441642597,-41.72435611752253,CHL,5,Land mask
-72.5160569188252,-41.7250166748756,CHL,5,Land mask
-72.29167384466496,-41.407414546462974,CHL,5,Land mask
-72.33577909101602,-41.5290793320471,CHL,5,Land mask
-72.80746963880097,-41.860798240670775,CHL,5,Land mask
-72.68714259240977,-41.765119298303844,CHL,5,Land mask
-72.79717380984539,-41.84091804588307,CHL,5,Land mask
-72.7392937328992,-41.79871245812232,CHL,5,Land mask
-72.82014604899051,-41.95882587118419,CHL,5,Land mask
-72.31450059463452,-41.562497791169775,CHL,5,Land mask
-72.31937417378289,-41.45127929774156,CHL,5,Land mask
-72.68332777063958,-41.62719034176181,CHL,5,Land mask
-72.44960249636553,-41.675184106232734,CHL,5,Land mask
-72.65561296933889,-41.67344815801609,CHL,5,Land mask
-72.71012842783102,-41.59136757895977,CHL,5,Land mask
-72.60361837943772,-41.710352713820825,CHL,5,Land mask
-72.67221240788142,-41.636093606645694,CHL,5,Land mask
-72.70736875067807,-41.608035890965866,CHL,5,Land mask
-72.65227987192557,-41.67552263776743,CHL,5,Land mask
-72.31081608743031,-41.471194722806416,CHL,5,Land mask
-72.58910100132641,-41.713692776137016,CHL,5,Land mask
-72.63618997144053,-41.728372454222615,CHL,5,Land mask
-72.30386768569521,-41.53272378456679,CHL,5,Land mask
-72.4319069670971,-41.68342506848494,CHL,5,Land mask
-72.29535415531639,-41.51509486344976,CHL,5,Land mask
-72.66809929805885,-41.65407194790147,CHL,5,Land mask
-72.29404911561126,-41.50983553999051,CHL,5,Land mask
-72.6486110272613,-41.67976693979148,CHL,5,Land mask
-72.32705615395224,-41.60931985383998,CHL,5,Land mask
-72.32853496835206,-41.61517521395316,CHL,5,Land mask
-72.35275805941832,-41.5963877021369,CHL,5,Land mask
-72.48675185105996,-41.718641968732925,CHL,5,Land mask
-72.45628040086649,-41.7185703755851,CHL,5,Land mask
-72.58573061607014,-41.74630842370859,CHL,5,Land mask
-72.42573682305617,-41.70797805342723,CHL,5,Land mask
-72.32515971555364,-41.481611211923116,CHL,5,Land mask
-72.33733824247165,-41.52256537790099,CHL,5,Land mask
-72.33714794923847,-41.51916369361079,CHL,5,Land mask
-72.57948785233069,-41.71533563841216,CHL,5,Land mask
-72.40552958533141,-41.66543947051514,CHL,5,Land mask
-72.42604100796174,-41.673091596201466,CHL,5,Land mask
-72.43034720844257,-41.675681737617815,CHL,5,Land mask
-72.34624289406594,-41.56634221621266,CHL,5,Land mask
-72.31271146848441,-41.47021444030618,CHL,5,Land mask
-72.54702552935828,-41.73865632731329,CHL,5,Land mask
-72.5390655325704,-41.73413597490706,CHL,5,Land mask
-72.64253088442929,-41.688933377672285,CHL,5,Land mask
-73.72698468126316,-43.218387516802,CHL,5,Land mask
-73.73732538094973,-43.212703336281784,CHL,5,Land mask
-72.67924793704381,-41.623841914343046,CHL,5,Land mask
-72.67336668556297,-41.64915171472813,CHL,5,Land mask
-72.3205750907565,-41.449120754714556,CHL,5,Land mask
-72.30202067315794,-41.45022326729415,CHL,5,Land mask
-72.30412003789714,-41.45221667465299,CHL,5,Land mask
-72.30685406102428,-41.456997349780586,CHL,5,Land mask
-72.30893579185253,-41.46099331399269,CHL,5,Land mask
-72.3061866576829,-41.45419944442322,CHL,5,Land mask
-72.30763684734653,-41.458921898291294,CHL,5,Land mask
-72.32070753100696,-41.57980279102624,CHL,5,Land mask
-72.33650166723179,-41.51597029676096,CHL,5,Land mask
-72.44773211091236,-41.67729477553864,CHL,5,Land mask
-72.59927700860793,-41.73649277283127,CHL,5,Land mask
-72.74783074964071,-43.035393014737565,CHL,5,Land mask
-73.57893878368772,-43.181177476613875,CHL,5,Land mask
-73.68135080324332,-43.24782668642783,CHL,5,Land mask
-72.59690238537421,-41.73762976875822,CHL,5,Land mask
-72.61914819486728,-41.73182128125425,CHL,5,Land mask
-72.60311073786853,-41.73407221979062,CHL,5,Land mask
-72.61193270428936,-41.732799256793726,CHL,5,Land mask
-73.81104723327736,-43.30946943390497,CHL,5,Land mask
-73.73076559068787,-43.18949071913943,CHL,5,Land mask
-73.73720403167879,-43.17071986203738,CHL,5,Land mask
-73.72947362685868,-43.31913475001119,CHL,5,Land mask
-73.66699763866137,-43.19003753827843,CHL,5,Land mask
-73.72678746905567,-43.175248602839176,CHL,5,Land mask
-73.73819999687187,-43.19542917101892,CHL,5,Land mask
-73.69406666843575,-43.183622229686094,CHL,5,Land mask
-73.73430915531753,-43.19251430793202,CHL,5,Land mask
-73.71359414811424,-43.17467418223135,CHL,5,Land mask
-73.71171396160675,-43.2252972110994,CHL,5,Land mask
-73.73488055978038,-43.17435971213087,CHL,5,Land mask
-73.71541254035768,-43.2348680396981,CHL,5,Land mask
-73.70931541037565,-43.23016069778036,CHL,5,Land mask
-73.57991109879217,-43.175333312099305,CHL,5,Land mask
-73.73743919388514,-43.16866748444496,CHL,5,Land mask
-73.73666240464784,-43.1721299308663,CHL,5,Land mask
-73.72034482096812,-43.22325551045893,CHL,5,Land mask
-73.58830326461846,-42.74035158852737,CHL,5,Land mask
-73.58695196988491,-43.17391642773391,CHL,5,Land mask
-73.58722809722576,-43.170662635235736,CHL,5,Land mask
-73.70072883802695,-43.18134819361709,CHL,5,Land mask
-73.70821869890459,-43.23327709298829,CHL,5,Land mask
-73.73114514854994,-43.170071258909765,CHL,5,Land mask
-73.59105384559454,-43.19356674588711,CHL,5,Land mask
-73.59115666711983,-43.18909700611474,CHL,5,Land mask
-73.59125820038925,-43.18468278788303,CHL,5,Land mask
-73.5786769623648,-43.187458284561785,CHL,5,Land mask
-73.72619127664981,-43.17190171575953,CHL,5,Land mask
-73.54390321961908,-43.16691980178575,CHL,5,Land mask
-73.58218241794917,-43.188433238638304,CHL,5,Land mask
-73.57811396087166,-43.196655163508375,CHL,5,Land mask
-73.73685816912929,-43.18545046924138,CHL,5,Land mask
-73.57864440846036,-43.19304443756378,CHL,5,Land mask
-73.69217784133123,-43.239905513176,CHL,5,Land mask
-73.6877838645584,-43.151120758023154,CHL,5,Land mask
-73.70172929286451,-43.15228165549209,CHL,5,Land mask
-73.52294849869874,-42.88234457206636,CHL,5,Land mask
-73.5356944424534,-43.155555557010075,CHL,5,Land mask
-73.5343180290036,-42.98994861326899,CHL,5,Land mask
-73.4502362931873,-43.06744118394648,CHL,5,Land mask
-73.65943845533403,-43.148325502638485,CHL,5,Land mask
-73.53894595612013,-42.957078928143275,CHL,5,Land mask
-73.60215384043926,-42.74473812993716,CHL,5,Land mask
-73.58436667948537,-42.75513406895932,CHL,5,Land mask
-73.578854341436,-42.88832928561589,CHL,5,Land mask
-73.59919239306906,-42.858440754003176,CHL,5,Land mask
-73.58377117216475,-42.92571936613347,CHL,5,Land mask
-73.64613352575277,-43.1469973746934,CHL,5,Land mask
-73.58248738082638,-42.89110630508881,CHL,5,Land mask
-73.56416372512325,-43.05601077235944,CHL,5,Land mask
-73.69391065545695,-43.15176054252119,CHL,5,Land mask
-73.52468749935831,-43.032979153886274,CHL,5,Land mask
-73.52322118640986,-43.0714548494502,CHL,5,Land mask
-73.5418476382408,-43.15568291458184,CHL,5,Land mask
-73.6088293850066,-43.162956683982415,CHL,5,Land mask
-73.61001426145782,-43.157117012648214,CHL,5,Land mask
-73.51307706426846,-43.152917985483754,CHL,5,Land mask
-73.75215712464718,-43.145532478144666,CHL,5,Land mask
-73.70734712135695,-43.15138502672207,CHL,5,Land mask
-73.73979792751467,-43.129793432878934,CHL,5,Land mask
-72.97491596755972,-42.72047044230935,CHL,5,Land mask
-72.97674353293893,-42.79021446626681,CHL,5,Land mask
-73.33842269405899,-42.16972267868164,CHL,5,Land mask
-73.42569616858498,-42.16882592357042,CHL,5,Land mask
-73.54396159071256,-41.936055704044854,CHL,5,Land mask
-73.35575409195779,-42.20411012950257,CHL,5,Land mask
-73.58606723066656,-43.1617434924746,CHL,5,Land mask
-73.72697311010847,-43.1542068756458,CHL,5,Land mask
-73.5336373496659,-43.14682566391608,CHL,5,Land mask
-73.5333248677715,-43.141264015214404,CHL,5,Land mask
-73.73662229272976,-43.13311035629243,CHL,5,Land mask
-73.58815826543507,-42.92403401172089,CHL,5,Land mask
-73.63623195725685,-42.90771353617058,CHL,5,Land mask
-73.64600142355988,-42.69743704580417,CHL,5,Land mask
-73.60898533824692,-42.74482590695995,CHL,5,Land mask
-73.59656225820434,-42.7487164821658,CHL,5,Land mask
-72.7954006093596,-42.34637902379929,CHL,5,Land mask
-72.77554596546155,-42.36676986925016,CHL,5,Land mask
-72.78703785604064,-42.364384381237066,CHL,5,Land mask
-73.55059575657937,-42.88954362378008,CHL,5,Land mask
-73.53623988068645,-42.88927755544293,CHL,5,Land mask
-73.48197035785743,-42.87752491303668,CHL,5,Land mask
-73.44736977481583,-42.99680582095042,CHL,5,Land mask
-73.52597203096131,-42.95909921921583,CHL,5,Land mask
-73.49227555895848,-42.98338743431089,CHL,5,Land mask
-73.56982216154188,-42.67635947139389,CHL,5,Land mask
-73.63977294445297,-42.697419521753616,CHL,5,Land mask
-73.51745797549357,-42.8837719136215,CHL,5,Land mask
-73.7261073515791,-42.861959979088056,CHL,5,Land mask
-72.80986770204797,-42.70233221397102,CHL,5,Land mask
-72.78993767093199,-42.34503895106719,CHL,5,Land mask
-72.50057836531585,-42.555931813003085,CHL,5,Land mask
-72.68744613337742,-42.46640548093681,CHL,5,Land mask
-72.77318247267254,-42.37312266517002,CHL,5,Land mask
-72.662197645146,-42.48547929396826,CHL,5,Land mask
-73.09892926797245,-42.71250926535367,CHL,5,Land mask
-73.00127071447577,-42.75806720075849,CHL,5,Land mask
-73.09617869655415,-42.75797094638399,CHL,5,Land mask
-73.06544079015278,-42.672115431024345,CHL,5,Land mask
-73.0665967647947,-42.681515552055544,CHL,5,Land mask
-73.09861226127349,-42.68085719911039,CHL,5,Land mask
-73.01244699356553,-42.757272308144934,CHL,5,Land mask
-73.00630040192142,-42.774193190145226,CHL,5,Land mask
-72.9894088430236,-42.79037280236154,CHL,5,Land mask
