"","lon","lat","iso3c","data_quality","action_needed","subregion"
"100",-78.450733,-9.33375,"PER",5,"Land mask",NA
"101",-78.436614,-9.338728,"PER",5,"Land mask",NA
"102",-78.460586,-9.334906,"PER",5,"Land mask",NA
"103",-78.430363,-9.376923,"PER",5,"Land mask",NA
"104",114.704456,22.755942,"CHN",5,"Land mask",NA
"105",-81.098917,-5.830011,"PER",5,"Land mask",NA
"106",-81.096353,-5.831486,"PER",5,"Land mask",NA
"107",-81.1234,-5.83453,"PER",5,"Land mask",NA
"108",118.706472,33.184389,"CHN",5,"Land mask",NA
"109",123.983333,39.699617,"CHN",5,"Land mask",NA
"110",-73.412317,-42.183564,"CHL",5,"Land mask",NA
"111",-80.959626,-5.808963,"PER",5,"Land mask",NA
"112",-73.537639,-42.344478,"CHL",5,"Land mask",NA
"113",-73.476956,-42.157475,"CHL",5,"Land mask",NA
"114",-73.456806,-42.149053,"CHL",5,"Land mask",NA
"115",-73.47685,-42.159636,"CHL",5,"Land mask",NA
"116",-73.438322,-42.128097,"CHL",5,"Land mask",NA
"117",-80.955016,-5.532053,"PER",5,"Land mask",NA
"118",-73.524656,-42.480781,"CHL",5,"Land mask",NA
"119",141.501333,38.660167,"JPN",5,"Land mask",NA
"120",-73.496581,-42.516781,"CHL",5,"Land mask",NA
"121",-72.972597,-41.324537,"CHL",5,"Land mask",NA
"122",-73.521006,-42.880442,"CHL",5,"Land mask",NA
"123",-81.117778,-5.831806,"PER",5,"Land mask",NA
"124",-78.428833,-9.348861,"PER",5,"Land mask",NA
"125",-72.768819,-42.370947,"CHL",5,"Land mask",NA
"126",141.447,38.652668,"JPN",5,"Land mask",NA
"127",-73.431022,-42.412119,"CHL",5,"Land mask",NA
"128",141.500333,38.654833,"JPN",5,"Land mask",NA
"129",141.463333,38.652667,"JPN",5,"Land mask",NA
"130",141.462333,38.656667,"JPN",5,"Land mask",NA
"131",-78.461441,-9.33976,"PER",5,"Land mask",NA
"132",-78.451611,-9.334,"PER",5,"Land mask",NA
"133",121.813384,38.871304,"CHN",5,"Land mask",NA
"134",-73.539722,-42.500414,"CHL",5,"Land mask",NA
"135",-73.596278,-42.481767,"CHL",5,"Land mask",NA
"136",-73.671219,-42.685342,"CHL",5,"Land mask",NA
"137",-73.664122,-42.685828,"CHL",5,"Land mask",NA
"138",-73.658578,-42.685222,"CHL",5,"Land mask",NA
"139",-73.076906,-41.847267,"CHL",5,"Land mask",NA
"140",-73.088133,-41.826019,"CHL",5,"Land mask",NA
"141",-73.087436,-41.852033,"CHL",5,"Land mask",NA
"142",-73.062569,-41.580031,"CHL",5,"Land mask",NA
"143",-73.06955,-41.5792,"CHL",5,"Land mask",NA
"144",-73.065917,-41.600889,"CHL",5,"Land mask",NA
"145",-73.651033,-43.140197,"CHL",5,"Land mask",NA
"146",-73.666342,-43.143325,"CHL",5,"Land mask",NA
"147",-73.646011,-42.582872,"CHL",5,"Land mask",NA
"148",-73.698964,-42.233689,"CHL",5,"Land mask",NA
"149",-73.625425,-42.370381,"CHL",5,"Land mask",NA
"150",-73.521442,-42.342908,"CHL",5,"Land mask",NA
"151",-73.537639,-42.344478,"CHL",5,"Land mask",NA
"152",-73.559825,-42.351656,"CHL",5,"Land mask",NA
"153",-73.70631,-43.241552,"CHL",5,"Land mask",NA
"154",-73.693303,-43.244083,"CHL",5,"Land mask",NA
"155",-73.698497,-43.237186,"CHL",5,"Land mask",NA
"156",-73.453761,-42.336744,"CHL",5,"Land mask",NA
"157",-73.654431,-43.143072,"CHL",5,"Land mask",NA
"158",-73.689494,-42.593953,"CHL",5,"Land mask",NA
"159",-73.585072,-42.367861,"CHL",5,"Land mask",NA
"160",-73.579886,-42.365,"CHL",5,"Land mask",NA
"161",-73.518783,-42.349461,"CHL",5,"Land mask",NA
"162",-73.50549,-42.35152,"CHL",5,"Land mask",NA
"163",123.624611,39.728333,"CHN",5,"Land mask",NA
"164",-72.779722,-42.364167,"CHL",5,"Land mask",NA
"165",-72.798889,-42.349444,"CHL",5,"Land mask",NA
"166",-73.426111,-42.408889,"CHL",5,"Land mask",NA
"167",-73.415833,-42.408056,"CHL",5,"Land mask",NA
"168",-73.741556,-42.545083,"CHL",5,"Land mask",NA
"169",-73.737814,-42.549056,"CHL",5,"Land mask",NA
"170",-73.712889,-42.567583,"CHL",5,"Land mask",NA
"171",-81.095022,-5.822331,"PER",5,"Land mask",NA
"172",-2.047917,49.181106,"JEY",5,"Land mask",NA
"173",-2.0217,49.178528,"JEY",5,"Land mask",NA
"174",-2.023667,49.173528,"JEY",5,"Land mask",NA
"175",-2.0463,49.1571,"JEY",5,"Land mask",NA
"176",-2.0542,49.1605,"JEY",5,"Land mask",NA
"177",-73.431542,-42.169508,"CHL",5,"Land mask",NA
"178",-71.847222,-30.432483,"CHL",5,"Land mask",NA
"179",-71.830425,-30.436697,"CHL",5,"Land mask",NA
"180",122.522056,37.106333,"CHN",5,"Land mask",NA
"181",-73.636111,-42.536567,"CHL",5,"Land mask",NA
"182",-73.636111,-42.536567,"CHL",5,"Land mask",NA
"183",-73.677344,-42.554908,"CHL",5,"Land mask",NA
"184",-73.677344,-42.554908,"CHL",5,"Land mask",NA
"185",-73.665744,-42.560661,"CHL",5,"Land mask",NA
"186",-73.665744,-42.560661,"CHL",5,"Land mask",NA
"187",106.148881,19.941447,"VNM",5,"Land mask",NA
"188",121.493022,36.653106,"CHN",5,"Land mask",NA
"189",127.475306,34.519083,"KOR",5,"Land mask",NA
"190",-78.525169,-9.266922,"PER",5,"Land mask",NA
"191",-73.638811,-42.578483,"CHL",5,"Land mask",NA
"192",-73.562197,-42.385789,"CHL",5,"Land mask",NA
"193",-73.551306,-42.49,"CHL",5,"Land mask",NA
"194",-73.557861,-42.381722,"CHL",5,"Land mask",NA
"195",-73.470197,-42.523267,"CHL",5,"Land mask",NA
"196",-8.881241,37.023133,"PRT",5,"Land mask",NA
"197",-73.425594,-42.167967,"CHL",5,"Land mask",NA
"198",-73.399075,-42.198683,"CHL",5,"Land mask",NA
"199",-73.408756,-42.169253,"CHL",5,"Land mask",NA
"200",-73.408756,-42.169253,"CHL",5,"Land mask",NA
"201",-73.569142,-42.481642,"CHL",5,"Land mask",NA
"202",-73.602825,-42.475328,"CHL",5,"Land mask",NA
"203",-73.614189,-42.475833,"CHL",5,"Land mask",NA
"204",-73.614189,-43.475833,"CHL",5,"Land mask",NA
"205",-73.602825,-42.47005,"CHL",5,"Land mask",NA
"206",-73.485142,-42.544806,"CHL",5,"Land mask",NA
"207",-73.4563,-42.56785,"CHL",5,"Land mask",NA
"208",-73.486119,-42.598419,"CHL",5,"Land mask",NA
"209",-73.451614,-42.602444,"CHL",5,"Land mask",NA
"210",-73.545408,-42.348139,"CHL",5,"Land mask",NA
"211",-73.547442,-42.345103,"CHL",5,"Land mask",NA
"212",-73.448611,-42.339106,"CHL",5,"Land mask",NA
"213",-73.511725,-42.348931,"CHL",5,"Land mask",NA
"214",-73.666564,-42.641425,"CHL",5,"Land mask",NA
"215",-73.451528,-42.538331,"CHL",5,"Land mask",NA
"216",-73.539825,-42.485033,"CHL",5,"Land mask",NA
"217",-123.510133138357,48.898686300719,"CAN",5,"Land mask",NA
"218",-124.234742775174,49.5007960387272,"CAN",5,"Land mask",NA
"219",-124.599036410855,49.3914335538867,"CAN",5,"Land mask",NA
"220",-127.025939686399,50.6350541067438,"CAN",5,"Land mask",NA
"221",-123.802128337496,49.1004263263481,"CAN",5,"Land mask",NA
"222",-124.92511575699,49.6421891631627,"CAN",5,"Land mask",NA
"223",-125.135915989768,48.8352443730984,"CAN",5,"Land mask",NA
"224",-48.5554148214535,-25.9835272210373,"BRA",3,"Allocate spatially","Santa Catarina"
"225",-48.4691022552738,-26.1321706414893,"BRA",3,"Allocate spatially","Santa Catarina"
"226",-48.5052810157081,-26.3396256523197,"BRA",3,"Allocate spatially","Santa Catarina"
"227",-48.5361465856149,-26.491103860972,"BRA",3,"Allocate spatially","Santa Catarina"
"228",-48.6460510958706,-26.6438778951139,"BRA",3,"Allocate spatially","Santa Catarina"
"229",-48.5649566961253,-26.8271746529335,"BRA",3,"Allocate spatially","Santa Catarina"
"230",-48.5358703408786,-27.0203313501309,"BRA",3,"Allocate spatially","Santa Catarina"
"231",-48.444231392009,-27.1180885340592,"BRA",3,"Allocate spatially","Santa Catarina"
"232",-48.4497073547866,-27.2373873844353,"BRA",3,"Allocate spatially","Santa Catarina"
"233",-48.508109297004,-27.2793171391421,"BRA",3,"Allocate spatially","Santa Catarina"
"234",-48.3772337152979,-27.3754567243219,"BRA",3,"Allocate spatially","Santa Catarina"
"235",-48.3832179424993,-27.533763283588,"BRA",3,"Allocate spatially","Santa Catarina"
"236",-48.4271424750304,-27.7008153590055,"BRA",3,"Allocate spatially","Santa Catarina"
"237",-48.4047502395237,-27.819629305371,"BRA",3,"Allocate spatially","Santa Catarina"
"238",-48.5358263878811,-27.9016732403217,"BRA",3,"Allocate spatially","Santa Catarina"
"239",-48.5632840263172,-28.0265825959432,"BRA",3,"Allocate spatially","Santa Catarina"
"240",-48.6192824509376,-28.2557114299545,"BRA",3,"Allocate spatially","Santa Catarina"
"241",-48.6196139505555,-28.3780618360733,"BRA",3,"Allocate spatially","Santa Catarina"
"242",-48.7142677425646,-28.478567637073,"BRA",3,"Allocate spatially","Santa Catarina"
"243",-48.8498262672634,-28.645977686845,"BRA",3,"Allocate spatially","Santa Catarina"
"244",-49.0727405937512,-28.7664812526641,"BRA",3,"Allocate spatially","Santa Catarina"
"245",-49.2774749946429,-28.9154476596719,"BRA",3,"Allocate spatially","Santa Catarina"
"246",-49.4632307420855,-29.0875333194119,"BRA",3,"Allocate spatially","Santa Catarina"
"247",-49.6335900380558,-29.2751685822763,"BRA",3,"Allocate spatially","Santa Catarina"
"248",-48.5809791720428,-27.5240290324652,"BRA",3,"Allocate spatially","Santa Catarina"
"249",-48.5995603895596,-27.4756731324778,"BRA",3,"Allocate spatially","Santa Catarina"
"250",-48.2985323971578,-27.2514585517994,"BRA",3,"Allocate spatially","Santa Catarina"
"251",-71.5051920880239,-30.2584039287284,"CHL",5,"Land mask",NA
"252",-71.5063733607883,-30.2586476114325,"CHL",5,"Land mask",NA
"253",-73.3638886446215,-39.8874857168393,"CHL",5,"Land mask",NA
"254",-73.2044405986634,-39.4428543557413,"CHL",5,"Land mask",NA
"255",-73.7293998967068,-42.8614216689061,"CHL",5,"Land mask",NA
"256",-73.7763275512362,-42.5433405444276,"CHL",5,"Land mask",NA
"257",-73.7732429580117,-42.5433124030589,"CHL",5,"Land mask",NA
"258",-73.5138680581834,-42.4080014380122,"CHL",5,"Land mask",NA
"259",-73.07783397805,-41.8158912761933,"CHL",5,"Land mask",NA
"260",-73.4272604950885,-38.7454223780522,"CHL",5,"Land mask",NA
"261",-71.535048136203,-30.2716223717218,"CHL",5,"Land mask",NA
"262",-71.5258954368,-30.2787688280496,"CHL",5,"Land mask",NA
"263",-70.6072663862264,-23.4697432656095,"CHL",5,"Land mask",NA
"264",-70.1653765931903,-20.4718374231024,"CHL",5,"Land mask",NA
"265",-70.4817804790128,-23.0956069661097,"CHL",5,"Land mask",NA
"266",-73.4315349580178,-42.1107239187232,"CHL",5,"Land mask",NA
"267",-70.9107449948627,-27.1302091019809,"CHL",5,"Land mask",NA
"268",-70.8496759622656,-27.0910134830462,"CHL",5,"Land mask",NA
"269",-70.9238185319766,-27.641481177128,"CHL",5,"Land mask",NA
"270",-72.7616461993535,-42.8899899484512,"CHL",5,"Land mask",NA
"271",-73.2968890318028,-42.3133388352133,"CHL",5,"Land mask",NA
"272",-73.5204912888486,-42.5020464919238,"CHL",5,"Land mask",NA
"273",-70.9081562519763,-27.1346712511851,"CHL",5,"Land mask",NA
"274",-73.5443478206665,-41.9335860642145,"CHL",5,"Land mask",NA
"275",-70.8032875612462,-26.9562787389461,"CHL",5,"Land mask",NA
"276",-70.8579987653808,-27.0820162303904,"CHL",5,"Land mask",NA
"277",-70.8432835894485,-27.0846846722988,"CHL",5,"Land mask",NA
"278",-70.85908330018,-27.0803776694449,"CHL",5,"Land mask",NA
"279",-72.305724677427,-41.4949472024898,"CHL",5,"Land mask",NA
"280",-72.7339025252925,-41.5662066833006,"CHL",5,"Land mask",NA
"281",-72.4454178151444,-42.0167103371898,"CHL",5,"Land mask",NA
"282",-73.5143622680672,-42.4935315105382,"CHL",5,"Land mask",NA
"283",-73.5570309013328,-42.3968670068047,"CHL",5,"Land mask",NA
"284",-73.5473562232977,-42.3980897268719,"CHL",5,"Land mask",NA
"285",-73.4452057171059,-42.3260259813081,"CHL",5,"Land mask",NA
"286",-73.0920619695936,-41.7909448548118,"CHL",5,"Land mask",NA
"287",-73.1002050005114,-41.83450837971,"CHL",5,"Land mask",NA
"288",-70.8050473991258,-26.9556329495198,"CHL",5,"Land mask",NA
"289",-73.3882152702504,-39.8903770359808,"CHL",5,"Land mask",NA
"290",-73.3911718878945,-39.8772166918574,"CHL",5,"Land mask",NA
"291",-73.1942546602969,-39.4417833895109,"CHL",5,"Land mask",NA
"292",-73.5779092234524,-39.9555835828071,"CHL",5,"Land mask",NA
"293",-73.3570640347068,-39.8928599279113,"CHL",5,"Land mask",NA
"294",-73.2134923164996,-39.4475270282513,"CHL",5,"Land mask",NA
"295",-73.3608329778777,-39.8637535152896,"CHL",5,"Land mask",NA
"296",-73.3895957555055,-39.8967206180528,"CHL",5,"Land mask",NA
"297",-73.2051022210929,-39.4496704228096,"CHL",5,"Land mask",NA
"298",-73.1675558579328,-39.4496980664288,"CHL",5,"Land mask",NA
"299",-73.1795321571063,-39.4465784025659,"CHL",5,"Land mask",NA
"300",-73.2003025947477,-39.4406666044256,"CHL",5,"Land mask",NA
"301",-73.2194604431595,-39.4457980572636,"CHL",5,"Land mask",NA
"302",-73.2090412521834,-39.4467238788926,"CHL",5,"Land mask",NA
"303",-72.428951356125,-41.9805055464334,"CHL",5,"Land mask",NA
"304",-72.5117502464631,-42.0179498767587,"CHL",5,"Land mask",NA
"305",-72.5099100415375,-42.0142800925321,"CHL",5,"Land mask",NA
"306",-72.4533978034075,-41.984624670581,"CHL",5,"Land mask",NA
"307",-72.4688061695479,-42.0842095543752,"CHL",5,"Land mask",NA
"308",-72.6051637297776,-42.0726035907992,"CHL",5,"Land mask",NA
"309",-72.512911078503,-42.0216416345348,"CHL",5,"Land mask",NA
"310",-72.4840310153647,-42.0036084691892,"CHL",5,"Land mask",NA
"311",-72.4706472719242,-42.0556867640586,"CHL",5,"Land mask",NA
"312",-72.4635414085568,-41.983362914685,"CHL",5,"Land mask",NA
"313",-72.4818036751678,-41.9957224731042,"CHL",5,"Land mask",NA
"314",-72.593347318717,-42.0476604648788,"CHL",5,"Land mask",NA
"315",-72.4893148441545,-42.0122394041846,"CHL",5,"Land mask",NA
"316",-72.5173876726209,-42.2812951630709,"CHL",5,"Land mask",NA
"317",-72.5090513590714,-42.310665370251,"CHL",5,"Land mask",NA
"318",-72.5251547120969,-42.0302351950976,"CHL",5,"Land mask",NA
"319",-72.5969598549148,-42.0283251349304,"CHL",5,"Land mask",NA
"320",-72.5076298493674,-42.3376352474817,"CHL",5,"Land mask",NA
"321",-72.5893805026198,-42.0599777635096,"CHL",5,"Land mask",NA
"322",-72.4536349737214,-42.4013527035565,"CHL",5,"Land mask",NA
"323",-72.4531702677584,-41.9907475144333,"CHL",5,"Land mask",NA
"324",-72.5085180679684,-42.0708722585764,"CHL",5,"Land mask",NA
"325",-72.6557508283168,-42.032289117306,"CHL",5,"Land mask",NA
"326",-72.5230814235724,-42.0576674290799,"CHL",5,"Land mask",NA
"327",-72.6022041719772,-42.0691930759888,"CHL",5,"Land mask",NA
"328",-72.4817407409753,-41.9834842074733,"CHL",5,"Land mask",NA
"329",-72.5037415142628,-42.0024448379764,"CHL",5,"Land mask",NA
"330",-72.5508013476418,-42.0393153757282,"CHL",5,"Land mask",NA
"331",-72.5590706926081,-42.0461468400836,"CHL",5,"Land mask",NA
"332",-72.6044581970732,-42.0656450402412,"CHL",5,"Land mask",NA
"333",-72.5779819532168,-42.0521930756194,"CHL",5,"Land mask",NA
"334",-72.4475100160851,-42.0265872480778,"CHL",5,"Land mask",NA
"335",-72.6086988423158,-42.0709226823963,"CHL",5,"Land mask",NA
"336",-72.4721436865936,-42.0596054262076,"CHL",5,"Land mask",NA
"337",-72.6563014076013,-42.0271485928796,"CHL",5,"Land mask",NA
"338",-72.5649069021425,-42.0491374831242,"CHL",5,"Land mask",NA
"339",-72.4729464756346,-41.9820042874176,"CHL",5,"Land mask",NA
"340",-72.5991990707746,-42.0387782190859,"CHL",5,"Land mask",NA
"341",-72.4727471508796,-41.9840768591211,"CHL",5,"Land mask",NA
"342",-72.6416860920168,-42.0469722173774,"CHL",5,"Land mask",NA
"343",-72.5864895178224,-42.0552521973235,"CHL",5,"Land mask",NA
"344",-72.6358513678404,-42.0499690132747,"CHL",5,"Land mask",NA
"345",-72.6369917437808,-42.046211432191,"CHL",5,"Land mask",NA
"346",-72.4864671034267,-42.0082663030989,"CHL",5,"Land mask",NA
"347",-72.5028583407021,-41.997455549114,"CHL",5,"Land mask",NA
"348",-72.4782670930928,-41.9869406561181,"CHL",5,"Land mask",NA
"349",-72.5971064511651,-42.0236862244464,"CHL",5,"Land mask",NA
"350",-72.4352145429325,-41.9829198512625,"CHL",5,"Land mask",NA
"351",-72.6315640741276,-42.0413372592947,"CHL",5,"Land mask",NA
"352",-72.4308380073769,-41.9846425901464,"CHL",5,"Land mask",NA
"353",-72.4924573993914,-42.0759110561618,"CHL",5,"Land mask",NA
"354",-72.4980414784747,-41.9913479281611,"CHL",5,"Land mask",NA
"355",-72.4399946980907,-41.9818047666422,"CHL",5,"Land mask",NA
"356",-72.5471402654449,-42.0668124908108,"CHL",5,"Land mask",NA
"357",-72.4636527823104,-42.0354958349152,"CHL",5,"Land mask",NA
"358",-72.4611315810137,-42.0316145112769,"CHL",5,"Land mask",NA
"359",-72.4520971297198,-42.1716922419914,"CHL",5,"Land mask",NA
"360",-72.4814895650294,-42.1327737668101,"CHL",5,"Land mask",NA
"361",-72.459128414964,-42.0271148973863,"CHL",5,"Land mask",NA
"362",-72.4400856221253,-41.9853854617264,"CHL",5,"Land mask",NA
"363",-72.458890124509,-42.0218814640177,"CHL",5,"Land mask",NA
"364",-72.4339367670444,-42.1633048065542,"CHL",5,"Land mask",NA
"365",-72.5489847180014,-42.0629444522959,"CHL",5,"Land mask",NA
"366",-72.434512963975,-41.9788348121472,"CHL",5,"Land mask",NA
"367",-72.4799826934193,-41.9999067600239,"CHL",5,"Land mask",NA
"368",-72.4926958481915,-41.9764884514768,"CHL",5,"Land mask",NA
"369",-72.4823097570161,-42.1232819376279,"CHL",5,"Land mask",NA
"370",-72.5552972231707,-42.0966833431921,"CHL",5,"Land mask",NA
"371",-72.484065372538,-41.9734115973705,"CHL",5,"Land mask",NA
"372",-72.636769429961,-42.0408416672527,"CHL",5,"Land mask",NA
"373",-72.6173958478488,-42.0441639092192,"CHL",5,"Land mask",NA
"374",-72.5689871474538,-42.0758157866173,"CHL",5,"Land mask",NA
"375",-72.5258041592418,-42.0720083383069,"CHL",5,"Land mask",NA
"376",-72.5282330653818,-42.056479527424,"CHL",5,"Land mask",NA
"377",-72.5050958496361,-42.0623935198034,"CHL",5,"Land mask",NA
"378",-72.5094984220929,-42.0599393441228,"CHL",5,"Land mask",NA
"379",-72.5908370754515,-42.0372859980431,"CHL",5,"Land mask",NA
"380",-72.5507309390698,-42.1436482054858,"CHL",5,"Land mask",NA
"381",-72.5110156369606,-42.1695947077972,"CHL",5,"Land mask",NA
"382",-72.4872725494275,-42.1710055834002,"CHL",5,"Land mask",NA
"383",-72.4806028897112,-42.1664937177982,"CHL",5,"Land mask",NA
"384",-72.4615708820306,-42.3338694270571,"CHL",5,"Land mask",NA
"385",-72.5637608467167,-42.1399527413548,"CHL",5,"Land mask",NA
"386",-72.4507720213687,-42.044655943162,"CHL",5,"Land mask",NA
"387",-72.5089181952735,-42.0382822180139,"CHL",5,"Land mask",NA
"388",-72.5121542489519,-42.0445348270811,"CHL",5,"Land mask",NA
"389",-72.6079300911832,-42.0517765626323,"CHL",5,"Land mask",NA
"390",-72.6452416864185,-42.0783185800836,"CHL",5,"Land mask",NA
"391",-72.6051923482932,-42.0516769526467,"CHL",5,"Land mask",NA
"392",-72.4547501197333,-42.4467976026365,"CHL",5,"Land mask",NA
"393",-72.501444564609,-42.0247568841736,"CHL",5,"Land mask",NA
"394",-72.6129683317622,-42.0568508720516,"CHL",5,"Land mask",NA
"395",-72.4379445338616,-42.4719413662096,"CHL",5,"Land mask",NA
"396",-72.615096274439,-42.0513439750034,"CHL",5,"Land mask",NA
"397",-72.4673925429998,-42.1109073626104,"CHL",5,"Land mask",NA
"398",-72.4802226200059,-42.0942010015296,"CHL",5,"Land mask",NA
"399",-72.5242494571271,-42.0623572616421,"CHL",5,"Land mask",NA
"400",-72.6213603247773,-42.0402657162757,"CHL",5,"Land mask",NA
"401",-72.5298381888857,-42.0647490316698,"CHL",5,"Land mask",NA
"402",-72.4869746418408,-42.068786443598,"CHL",5,"Land mask",NA
"403",-72.6076063367835,-42.0629136930858,"CHL",5,"Land mask",NA
"404",-72.607499312346,-42.048911308234,"CHL",5,"Land mask",NA
"405",-72.4231201990812,-42.4140286155804,"CHL",5,"Land mask",NA
"406",-72.4482329213221,-42.2700209095344,"CHL",5,"Land mask",NA
"407",-72.5160179291694,-42.01567124791,"CHL",5,"Land mask",NA
"408",-72.5504945329152,-42.0441300786889,"CHL",5,"Land mask",NA
"409",-72.4881213337193,-42.0793186941099,"CHL",5,"Land mask",NA
"410",-72.6327599891342,-42.0459872505965,"CHL",5,"Land mask",NA
"411",-72.4674407773269,-41.9833653254845,"CHL",5,"Land mask",NA
"412",-72.4326648640397,-41.9880171420514,"CHL",5,"Land mask",NA
