lon,lat,area_ha,subregion,iso3c,data_quality,action_needed
81.4144934178253,8.296623674162005,2.583333,Batticaloa,LKA,3,Allocate spatially
81.42803355532772,8.28627008794887,2.583333,Batticaloa,LKA,3,Allocate spatially
81.43398948329408,8.270297762107205,2.583333,Batticaloa,LKA,3,Allocate spatially
81.43832590218638,8.253601557845066,2.583333,Batticaloa,LKA,3,Allocate spatially
81.44160518884004,8.236662921876036,2.583333,Batticaloa,LKA,3,Allocate spatially
81.44975981696034,8.22188485211654,2.583333,Batticaloa,LKA,3,Allocate spatially
81.45367739776565,8.205298363034368,2.583333,Batticaloa,LKA,3,Allocate spatially
81.46266948702554,8.1914293610071791,2.583333,Batticaloa,LKA,3,Allocate spatially
81.46532135431355,8.174592265555507,2.583333,Batticaloa,LKA,3,Allocate spatially
81.46586140296623,8.157932698696225,2.583333,Batticaloa,LKA,3,Allocate spatially
81.47167957021117,8.142236022744694,2.583333,Batticaloa,LKA,3,Allocate spatially
81.48627299794364,8.133422187204618,2.583333,Batticaloa,LKA,3,Allocate spatially
81.49421269355324,8.118292538464726,2.583333,Batticaloa,LKA,3,Allocate spatially
81.4935136204732,8.101240886666265,2.583333,Batticaloa,LKA,3,Allocate spatially
81.49116568705345,8.08520858695813,2.583333,Batticaloa,LKA,3,Allocate spatially
81.49586344859341,8.068593114114279,2.583333,Batticaloa,LKA,3,Allocate spatially
81.5024559757191,8.052647285855608,2.583333,Batticaloa,LKA,3,Allocate spatially
81.51086810923928,8.037582552148661,2.583333,Batticaloa,LKA,3,Allocate spatially
81.52330545587438,8.026365485509643,2.583333,Batticaloa,LKA,3,Allocate spatially
81.53917496748261,8.024100338830358,2.583333,Batticaloa,LKA,3,Allocate spatially
81.55620601450832,8.023357064563548,2.583333,Batticaloa,LKA,3,Allocate spatially
81.57158752396764,8.015773662517548,2.583333,Batticaloa,LKA,3,Allocate spatially
81.58121103103899,8.00168237357167,2.583333,Batticaloa,LKA,3,Allocate spatially
81.58413428102783,7.984827398895906,2.583333,Batticaloa,LKA,3,Allocate spatially
81.57862215638099,7.968667955018228,2.583333,Batticaloa,LKA,3,Allocate spatially
81.58706387792625,7.955759525511907,2.583333,Batticaloa,LKA,3,Allocate spatially
81.60083642001928,7.945589872620968,2.583333,Batticaloa,LKA,3,Allocate spatially
81.6111094032356,7.931923418720703,2.583333,Batticaloa,LKA,3,Allocate spatially
81.61326309949807,7.915001009661417,2.583333,Batticaloa,LKA,3,Allocate spatially
81.60612103983324,7.899515317216195,2.583333,Batticaloa,LKA,3,Allocate spatially
81.59579931633078,7.887936951966361,2.583333,Batticaloa,LKA,3,Allocate spatially
81.60132368581951,7.871600690077233,2.583333,Batticaloa,LKA,3,Allocate spatially
81.61081753926736,7.8581176368158765,2.583333,Batticaloa,LKA,3,Allocate spatially
81.62788040966056,7.858216090257992,2.583333,Batticaloa,LKA,3,Allocate spatially
81.64246644518903,7.84939529568281,2.583333,Batticaloa,LKA,3,Allocate spatially
81.65068253477624,7.834387543723404,2.583333,Batticaloa,LKA,3,Allocate spatially
81.65890785214194,7.81927627035814,2.583333,Batticaloa,LKA,3,Allocate spatially
81.66882035564825,7.805191468940688,2.583333,Batticaloa,LKA,3,Allocate spatially
81.6826271537024,7.794924122091805,2.583333,Batticaloa,LKA,3,Allocate spatially
81.69914266983497,7.791422606391682,2.583333,Batticaloa,LKA,3,Allocate spatially
81.71315968291323,7.781550204643802,2.583333,Batticaloa,LKA,3,Allocate spatially
81.72512912559195,7.769198316495178,2.583333,Batticaloa,LKA,3,Allocate spatially
81.73526202443887,7.75526158168423,2.583333,Batticaloa,LKA,3,Allocate spatially
81.7426038399608,7.739654405781303,2.583333,Batticaloa,LKA,3,Allocate spatially
81.75223934144469,7.725347006767548,2.583333,Batticaloa,LKA,3,Allocate spatially
81.7616053175294,7.710838663017202,2.583333,Batticaloa,LKA,3,Allocate spatially
81.7708840066082,7.696280498448779,2.583333,Batticaloa,LKA,3,Allocate spatially
81.77991354241307,7.68155466537425,2.583333,Batticaloa,LKA,3,Allocate spatially
81.78835120920652,7.666488261038573,2.583333,Batticaloa,LKA,3,Allocate spatially
81.79642818230342,7.6512194928356,2.583333,Batticaloa,LKA,3,Allocate spatially
81.80438455985333,7.635894250411066,2.583333,Batticaloa,LKA,3,Allocate spatially
81.8114589666982,7.6201375834183365,2.583333,Batticaloa,LKA,3,Allocate spatially
81.81749911425106,7.603967277301883,2.583333,Batticaloa,LKA,3,Allocate spatially
81.82313746696423,7.587643539967434,2.583333,Batticaloa,LKA,3,Allocate spatially
81.82729149929875,7.5709316454634825,2.583333,Batticaloa,LKA,3,Allocate spatially
81.83124034372818,7.554190974074297,2.583333,Batticaloa,LKA,3,Allocate spatially
81.83540907081013,7.537506980441179,2.583333,Batticaloa,LKA,3,Allocate spatially
81.83827952850379,7.520501723554066,2.583333,Batticaloa,LKA,3,Allocate spatially
81.84020863557771,7.503395291066641,2.583333,Batticaloa,LKA,3,Allocate spatially
81.84450776192104,7.486789360965949,2.583333,Batticaloa,LKA,3,Allocate spatially
79.78076845552306,7.551289917008855,3.348214,Puttalam,LKA,3,Allocate spatially
79.78074775116181,7.551869970007582,3.348214,Puttalam,LKA,3,Allocate spatially
79.78072704680055,7.552450023006309,3.348214,Puttalam,LKA,3,Allocate spatially
79.7807063424393,7.553030076005036,3.348214,Puttalam,LKA,3,Allocate spatially
79.78068563807804,7.553610129003763,3.348214,Puttalam,LKA,3,Allocate spatially
79.78066493371679,7.55419018200249,3.348214,Puttalam,LKA,3,Allocate spatially
79.78064422935554,7.554770235001217,3.348214,Puttalam,LKA,3,Allocate spatially
79.78062352499428,7.555350287999944,3.348214,Puttalam,LKA,3,Allocate spatially
79.78060282063304,7.555930340998671,3.348214,Puttalam,LKA,3,Allocate spatially
79.78058211627177,7.556510393997398,3.348214,Puttalam,LKA,3,Allocate spatially
79.78056141191053,7.557090446996125,3.348214,Puttalam,LKA,3,Allocate spatially
79.78054070754926,7.557670499994852,3.348214,Puttalam,LKA,3,Allocate spatially
79.78052000318802,7.558250552993578,3.348214,Puttalam,LKA,3,Allocate spatially
79.78049929882677,7.558830605992306,3.348214,Puttalam,LKA,3,Allocate spatially
79.7804785944655,7.559410658991032,3.348214,Puttalam,LKA,3,Allocate spatially
79.78045789010426,7.55999071198976,3.348214,Puttalam,LKA,3,Allocate spatially
79.780437185743,7.560570764988486,3.348214,Puttalam,LKA,3,Allocate spatially
79.78041648138175,7.561150817987214,3.348214,Puttalam,LKA,3,Allocate spatially
79.7803957770205,7.56173087098594,3.348214,Puttalam,LKA,3,Allocate spatially
79.78037507265924,7.5623109239846675,3.348214,Puttalam,LKA,3,Allocate spatially
79.78035436829799,7.562890976983394,3.348214,Puttalam,LKA,3,Allocate spatially
79.78033366393673,7.5634710299821215,3.348214,Puttalam,LKA,3,Allocate spatially
79.78031295957548,7.564051082980848,3.348214,Puttalam,LKA,3,Allocate spatially
79.78029225521423,7.5646311359795755,3.348214,Puttalam,LKA,3,Allocate spatially
79.78027155085297,7.565211188978302,3.348214,Puttalam,LKA,3,Allocate spatially
79.78024242885317,7.565790835647715,3.348214,Puttalam,LKA,3,Allocate spatially
79.78020716745286,7.566370185961045,3.348214,Puttalam,LKA,3,Allocate spatially
79.78017190605256,7.566949536274375,3.348214,Puttalam,LKA,3,Allocate spatially
79.78013664465225,7.567528886587705,3.348214,Puttalam,LKA,3,Allocate spatially
