"lon","lat","iso3c","data_quality","action_needed"
79.269,10.239944,"IND",5,"Land mask"
104.920864,8.899944,"VNM",5,"Land mask"
-80.24742,-2.13254,"ECU",5,"Land mask"
105.227733,8.773919,"VNM",5,"Land mask"
105.259939,8.801267,"VNM",5,"Land mask"
105.226952,8.783594,"VNM",5,"Land mask"
105.245911,8.788222,"VNM",5,"Land mask"
105.241425,8.7946,"VNM",5,"Land mask"
81.804556,16.504917,"IND",5,"Land mask"
81.802708,16.505383,"IND",5,"Land mask"
81.800778,16.508167,"IND",5,"Land mask"
72.857265,20.965182,"IND",5,"Land mask"
82.266753,16.776664,"IND",5,"Land mask"
82.096008,16.860423,"IND",5,"Land mask"
81.603717,16.688481,"IND",5,"Land mask"
-71.949374,10.128371,"VEN",5,"Land mask"
-87.414097,13.157444,"HND",5,"Land mask"
-87.439722,13.265833,"HND",5,"Land mask"
87.04,21.48,"IND",5,"Land mask"
-80.325486,-2.634347,"ECU",5,"Land mask"
111.693417,21.596472,"CHN",5,"Land mask"
-109.820531,26.852353,"MEX",5,"Land mask"
-111.848433,28.683878,"MEX",5,"Land mask"
-111.829639,28.719989,"MEX",5,"Land mask"
-111.836244,28.782661,"MEX",5,"Land mask"
105.596001,9.150155,"VNM",5,"Land mask"
100.321908,7.959906,"THA",5,"Land mask"
80.106872,14.39354,"IND",5,"Land mask"
106.038569,9.418278,"VNM",5,"Land mask"
-71.347176,9.081857,"VEN",5,"Land mask"
44.491667,-16.569444,"MDG",5,"Land mask"
-71.027481,11.074353,"VEN",5,"Land mask"
104.592,10.381,"VNM",5,"Land mask"
80.171275,14.586425,"IND",5,"Land mask"
105.961519,9.295089,"VNM",5,"Land mask"
-80.3934,7.413,"PAN",5,"Land mask"
79.844083,11.200694,"IND",5,"Land mask"
106.527808,9.728119,"VNM",5,"Land mask"
-87.560336,13.389225,"HND",5,"Land mask"
88.025556,22.023556,"IND",5,"Land mask"
88.025556,22.023556,"IND",5,"Land mask"
87.923275,22.114625,"IND",5,"Land mask"
87.923275,22.114625,"IND",5,"Land mask"
-87.412467,13.158244,"HND",5,"Land mask"
-87.402256,13.146278,"HND",5,"Land mask"
-87.412467,13.174911,"HND",5,"Land mask"
105.321314,8.867517,"VNM",5,"Land mask"
105.448768,9.272798,"VNM",5,"Land mask"
-79.972397,0.175127,"ECU",5,"Land mask"
-79.927336,0.287307,"ECU",5,"Land mask"
-79.921113,0.249799,"ECU",5,"Land mask"
-79.997319,0.283229,"ECU",5,"Land mask"
-80.005473,0.317647,"ECU",5,"Land mask"
-80.00101,0.251472,"ECU",5,"Land mask"
87.685611,21.834833,"IND",5,"Land mask"
87.684694,21.835417,"IND",5,"Land mask"
87.685583,21.837472,"IND",5,"Land mask"
87.68575,21.83794,"IND",5,"Land mask"
87.69385,21.84928,"IND",5,"Land mask"
87.69385,21.84928,"IND",5,"Land mask"
87.68781,21.83582,"IND",5,"Land mask"
87.68659,21.83489,"IND",5,"Land mask"
87.68526,21.83874,"IND",5,"Land mask"
87.68526,21.83874,"IND",5,"Land mask"
87.68738,21.83637,"IND",5,"Land mask"
87.69085,21.83302,"IND",5,"Land mask"
87.69151,21.83606,"IND",5,"Land mask"
87.69151,21.83606,"IND",5,"Land mask"
87.68812,21.83564,"IND",5,"Land mask"
87.68378,21.83924,"IND",5,"Land mask"
87.68164,21.83647,"IND",5,"Land mask"
87.68772,21.83386,"IND",5,"Land mask"
87.68875,21.83454,"IND",5,"Land mask"
87.68696,21.83526,"IND",5,"Land mask"
87.68454,21.83475,"IND",5,"Land mask"
87.68477,21.83482,"IND",5,"Land mask"
87.68332,21.83194,"IND",5,"Land mask"
87.6814,21.83651,"IND",5,"Land mask"
87.68234,21.83559,"IND",5,"Land mask"
113.404261,-8.380153,"IDN",5,"Land mask"
109.231111,13.618889,"VNM",5,"Land mask"
105.972622,9.423728,"VNM",5,"Land mask"
105.973031,9.422819,"VNM",5,"Land mask"
105.972619,9.414542,"VNM",5,"Land mask"
105.972269,9.415903,"VNM",5,"Land mask"
105.965817,9.398367,"VNM",5,"Land mask"
105.964914,9.401564,"VNM",5,"Land mask"
105.972631,9.417522,"VNM",5,"Land mask"
105.972481,9.417561,"VNM",5,"Land mask"
105.965844,9.397411,"VNM",5,"Land mask"
105.973139,9.408767,"VNM",5,"Land mask"
105.972575,9.417136,"VNM",5,"Land mask"
105.966892,9.398739,"VNM",5,"Land mask"
98.398417,8.965222,"THA",5,"Land mask"
98.400083,8.970139,"THA",5,"Land mask"
98.234389,8.726083,"THA",5,"Land mask"
-72.055717,9.910764,"VEN",5,"Land mask"
-72.144308,9.839819,"VEN",5,"Land mask"
104.587191,10.26798,"VNM",5,"Land mask"
-87.172578,13.094828,"HND",5,"Land mask"
-87.420875,13.347744,"HND",5,"Land mask"
-87.436353,13.314647,"HND",5,"Land mask"
99.774,6.958694,"THA",5,"Land mask"
-80.270556,-2.667778,"ECU",5,"Land mask"
105.439833,9.167383,"VNM",5,"Land mask"
105.492425,9.165886,"VNM",5,"Land mask"
105.500375,9.141833,"VNM",5,"Land mask"
105.470111,9.116461,"VNM",5,"Land mask"
105.49245,9.154469,"VNM",5,"Land mask"
81.684111,16.513861,"IND",5,"Land mask"
106.161389,9.423611,"VNM",5,"Land mask"
102.612222,12.291944,"THA",5,"Land mask"
106.044961,9.422633,"VNM",5,"Land mask"
106.650363,10.030199,"VNM",5,"Land mask"
106.529569,9.727928,"VNM",5,"Land mask"
106.531072,9.729136,"VNM",5,"Land mask"
81.763056,16.456944,"IND",5,"Land mask"
81.304167,16.320556,"IND",5,"Land mask"
81.763147,16.456936,"IND",5,"Land mask"
81.603719,16.68847,"IND",5,"Land mask"
106.038544,9.419406,"VNM",5,"Land mask"
106.03415,9.426547,"VNM",5,"Land mask"
106.041458,9.426617,"VNM",5,"Land mask"
106.044383,9.431094,"VNM",5,"Land mask"
106.043047,9.427889,"VNM",5,"Land mask"
106.038711,9.417467,"VNM",5,"Land mask"
106.040347,9.420883,"VNM",5,"Land mask"
106.039853,9.423089,"VNM",5,"Land mask"
106.042306,9.420136,"VNM",5,"Land mask"
106.047739,9.421172,"VNM",5,"Land mask"
106.047842,9.421231,"VNM",5,"Land mask"
106.045644,9.422594,"VNM",5,"Land mask"
106.042458,9.422825,"VNM",5,"Land mask"
106.038542,9.418211,"VNM",5,"Land mask"
106.041847,9.420775,"VNM",5,"Land mask"
106.043239,9.429328,"VNM",5,"Land mask"
106.043567,9.429481,"VNM",5,"Land mask"
106.043183,9.428781,"VNM",5,"Land mask"
106.041939,9.422525,"VNM",5,"Land mask"
106.04225,9.422083,"VNM",5,"Land mask"
106.040556,9.420622,"VNM",5,"Land mask"
106.043567,9.429456,"VNM",5,"Land mask"
106.0451,9.423633,"VNM",5,"Land mask"
106.043342,9.422689,"VNM",5,"Land mask"
105.963289,9.468264,"VNM",5,"Land mask"
105.95495,9.480753,"VNM",5,"Land mask"
105.963589,9.4659,"VNM",5,"Land mask"
105.95815,9.461781,"VNM",5,"Land mask"
106.022131,9.404825,"VNM",5,"Land mask"
106.022058,9.407731,"VNM",5,"Land mask"
81.106333,16.513944,"IND",5,"Land mask"
81.799583,16.510583,"IND",5,"Land mask"
81.106322,16.513936,"IND",5,"Land mask"
105.368611,9.0625,"VNM",5,"Land mask"
106.274731,9.552436,"VNM",5,"Land mask"
106.276331,9.583997,"VNM",5,"Land mask"
106.221742,9.579731,"VNM",5,"Land mask"
106.178061,9.634267,"VNM",5,"Land mask"
106.180414,9.637925,"VNM",5,"Land mask"
106.207361,9.610583,"VNM",5,"Land mask"
106.146331,9.659981,"VNM",5,"Land mask"
106.263958,9.565981,"VNM",5,"Land mask"
106.253667,9.551314,"VNM",5,"Land mask"
106.263719,9.573775,"VNM",5,"Land mask"
106.229536,9.510197,"VNM",5,"Land mask"
106.265617,9.577978,"VNM",5,"Land mask"
118.126772,38.078225,"CHN",5,"Land mask"
117.975444,38.089881,"CHN",5,"Land mask"
-110.083561,27.154806,"MEX",5,"Land mask"
-110.085119,27.13075,"MEX",5,"Land mask"
89.03,22.27,"BGD",5,"Land mask"
105.912222,9.381389,"VNM",5,"Land mask"
105.910833,9.375833,"VNM",5,"Land mask"
105.907778,9.380833,"VNM",5,"Land mask"
105.906753,9.384786,"VNM",5,"Land mask"
105.905892,9.381328,"VNM",5,"Land mask"
105.905661,9.381036,"VNM",5,"Land mask"
105.900194,9.380967,"VNM",5,"Land mask"
105.897411,9.379053,"VNM",5,"Land mask"
105.900808,9.381392,"VNM",5,"Land mask"
105.905542,9.37235,"VNM",5,"Land mask"
105.906661,9.372353,"VNM",5,"Land mask"
105.906531,9.375244,"VNM",5,"Land mask"
105.899758,9.380542,"VNM",5,"Land mask"
105.906681,9.376617,"VNM",5,"Land mask"
105.898208,9.375461,"VNM",5,"Land mask"
105.900381,9.374425,"VNM",5,"Land mask"
105.913389,9.388353,"VNM",5,"Land mask"
105.751419,9.212283,"VNM",5,"Land mask"
-79.943981,-2.484561,"ECU",5,"Land mask"
-80.023314,-2.470406,"ECU",5,"Land mask"
-79.983422,-2.437753,"ECU",5,"Land mask"
