lon,lat,iso3c,data_quality,action_needed
13.164397641152469,45.05686248342521,HRV,3,Allocate spatially
13.159015937220985,45.07398042046006,HRV,3,Allocate spatially
13.154778280500052,45.09141624861263,HRV,3,Allocate spatially
13.151733910081814,45.109099389653665,HRV,3,Allocate spatially
13.149920215248489,45.12695104967957,HRV,3,Allocate spatially
13.149360530729613,45.14488649001168,HRV,3,Allocate spatially
13.149881434444685,45.162831372158585,HRV,3,Allocate spatially
13.150886401279125,45.180758162539284,HRV,3,Allocate spatially
13.151891368113565,45.198684952919976,HRV,3,Allocate spatially
13.152896334948007,45.216611743300675,HRV,3,Allocate spatially
13.153901301782447,45.234538533681366,HRV,3,Allocate spatially
13.154906268616887,45.252465324062065,HRV,3,Allocate spatially
13.155911235451327,45.27039211444276,HRV,3,Allocate spatially
13.156916202285768,45.288318904823456,HRV,3,Allocate spatially
13.157921169120208,45.306245695204154,HRV,3,Allocate spatially
13.158926135954648,45.324172485584846,HRV,3,Allocate spatially
13.159931102789088,45.342099275965545,HRV,3,Allocate spatially
13.16093606962353,45.36002606634624,HRV,3,Allocate spatially
13.16194103645797,45.377952856726935,HRV,3,Allocate spatially
13.16294600329241,45.39587964710763,HRV,3,Allocate spatially
13.16395097012685,45.413806437488326,HRV,3,Allocate spatially
13.16495593696129,45.43173322786902,HRV,3,Allocate spatially
13.16596090379573,45.449660018249716,HRV,3,Allocate spatially
16.65041372714131,42.91493221681675,HRV,3,Allocate spatially
16.632779173757967,42.91804882259604,HRV,3,Allocate spatially
16.61524774241651,42.92168846431121,HRV,3,Allocate spatially
16.5978079293844,42.92574149804455,HRV,3,Allocate spatially
16.58047649931929,42.93024840790738,HRV,3,Allocate spatially
16.56333326219927,42.93542301135711,HRV,3,Allocate spatially
16.546256963269688,42.94081399616125,HRV,3,Allocate spatially
16.52922427901824,42.94634376756737,HRV,3,Allocate spatially
16.512191594766797,42.95187353897349,HRV,3,Allocate spatially
16.49515891051535,42.957403310379604,HRV,3,Allocate spatially
16.478126226263903,42.96293308178572,HRV,3,Allocate spatially
16.461093542012456,42.96846285319184,HRV,3,Allocate spatially
16.44406085776101,42.97399262459796,HRV,3,Allocate spatially
16.427028173509562,42.97952239600408,HRV,3,Allocate spatially
16.40999548925812,42.985052167410196,HRV,3,Allocate spatially
16.392962805006672,42.99058193881631,HRV,3,Allocate spatially
16.375930120755225,42.99611171022243,HRV,3,Allocate spatially
16.358897436503778,43.001641481628546,HRV,3,Allocate spatially
16.34186475225233,43.00717125303466,HRV,3,Allocate spatially
16.324832068000887,43.01270102444078,HRV,3,Allocate spatially
16.30779938374944,43.0182307958469,HRV,3,Allocate spatially
16.290766699497993,43.023760567253014,HRV,3,Allocate spatially
16.273734015246546,43.02929033865913,HRV,3,Allocate spatially
16.2567013309951,43.03482011006525,HRV,3,Allocate spatially
16.1288424311855,43.090655174626754,HRV,3,Allocate spatially
16.113482301370198,43.100157597176064,HRV,3,Allocate spatially
16.098589483195266,43.110376436045364,HRV,3,Allocate spatially
16.083776322805917,43.12024979005614,HRV,3,Allocate spatially
16.06572861206117,43.12087949875431,HRV,3,Allocate spatially
16.047697475447602,43.1219319885032,HRV,3,Allocate spatially
16.029718029229503,43.12365037153759,HRV,3,Allocate spatially
16.011784435942815,43.12577064060344,HRV,3,Allocate spatially
15.993901721524212,43.128296830443496,HRV,3,Allocate spatially
15.976112988053261,43.1314258212949,HRV,3,Allocate spatially
15.958423459358379,43.135060312504294,HRV,3,Allocate spatially
15.940825994893707,43.13911552583879,HRV,3,Allocate spatially
15.923340676421098,43.14364247405587,HRV,3,Allocate spatially
15.90604095392946,43.14883077224271,HRV,3,Allocate spatially
15.888814356225513,43.154256784561284,HRV,3,Allocate spatially
15.871635223692179,43.15983415200935,HRV,3,Allocate spatially
15.854456091158843,43.16541151945743,HRV,3,Allocate spatially
15.837276958625509,43.170988886905505,HRV,3,Allocate spatially
15.820097826092173,43.176566254353574,HRV,3,Allocate spatially
15.802998663029117,43.1823819330338,HRV,3,Allocate spatially
15.786030199232105,43.18856030721135,HRV,3,Allocate spatially
15.769240105151043,43.195215055861055,HRV,3,Allocate spatially
15.75272038808544,43.202517697186025,HRV,3,Allocate spatially
15.736453259291777,43.210360213304355,HRV,3,Allocate spatially
15.720440405057934,43.21870654606401,HRV,3,Allocate spatially
15.704706263154444,43.22756944226597,HRV,3,Allocate spatially
15.68928861686619,43.2369782575569,HRV,3,Allocate spatially
15.6743133853015,43.24707560001643,HRV,3,Allocate spatially
15.659722355072429,43.257714715705156,HRV,3,Allocate spatially
15.645552821759503,43.26890653555535,HRV,3,Allocate spatially
15.631738822299853,43.28054085258238,HRV,3,Allocate spatially
15.61811616676259,43.2924005692047,HRV,3,Allocate spatially
15.604493511225328,43.30426028582703,HRV,3,Allocate spatially
15.59087405581773,43.31611720378206,HRV,3,Allocate spatially
15.577251364596954,43.32797687941642,HRV,3,Allocate spatially
15.563628673376176,43.33983655505077,HRV,3,Allocate spatially
15.5500059821554,43.35169623068513,HRV,3,Allocate spatially
15.536650100026709,43.363854466481094,HRV,3,Allocate spatially
15.52377904914418,43.3765172939809,HRV,3,Allocate spatially
15.511488368854035,43.389742842028284,HRV,3,Allocate spatially
15.499833173287803,43.403532748761975,HRV,3,Allocate spatially
15.488872846448182,43.41788409548495,HRV,3,Allocate spatially
15.478670563983494,43.43278825778471,HRV,3,Allocate spatially
15.469400377760943,43.44828965351696,HRV,3,Allocate spatially
15.456425975634744,43.45942556736118,HRV,3,Allocate spatially
15.440181508690166,43.4673215736894,HRV,3,Allocate spatially
15.424243170283454,43.47581299741127,HRV,3,Allocate spatially
15.408584490812862,43.48480531067836,HRV,3,Allocate spatially
15.393231651617821,43.494312640478505,HRV,3,Allocate spatially
15.378234460754253,43.50437812051924,HRV,3,Allocate spatially
15.363728883320563,43.515138603323294,HRV,3,Allocate spatially
15.349645449983946,43.52643967858428,HRV,3,Allocate spatially
15.335868518661695,43.53811756853685,HRV,3,Allocate spatially
15.32224563737528,43.54997702584757,HRV,3,Allocate spatially
15.308622756088864,43.561836483158295,HRV,3,Allocate spatially
15.294999874802448,43.57369594046902,HRV,3,Allocate spatially
15.281457705668132,43.58564572236682,HRV,3,Allocate spatially
15.267941546015098,43.59761956287416,HRV,3,Allocate spatially
15.254141288868897,43.60927077078784,HRV,3,Allocate spatially
15.240518189209617,43.62112997725041,HRV,3,Allocate spatially
15.226895089550336,43.632989183712986,HRV,3,Allocate spatially
15.213271989891055,43.64484839017557,HRV,3,Allocate spatially
15.199648890231774,43.65670759663814,HRV,3,Allocate spatially
15.186025790572494,43.66856680310072,HRV,3,Allocate spatially
15.172402690913213,43.68042600956329,HRV,3,Allocate spatially
15.15877959125393,43.69228521602587,HRV,3,Allocate spatially
15.14515649159465,43.70414442248845,HRV,3,Allocate spatially
15.131533391935369,43.71600362895102,HRV,3,Allocate spatially
15.117910292276088,43.7278628354136,HRV,3,Allocate spatially
15.104287192616807,43.73972204187618,HRV,3,Allocate spatially
15.090664092957526,43.75158124833875,HRV,3,Allocate spatially
15.077040993298246,43.76344045480133,HRV,3,Allocate spatially
15.063417893638965,43.77529966126391,HRV,3,Allocate spatially
15.049794793979684,43.78715886772648,HRV,3,Allocate spatially
15.036171694320403,43.79901807418906,HRV,3,Allocate spatially
15.02254859466112,43.81087728065163,HRV,3,Allocate spatially
15.00892549500184,43.82273648711421,HRV,3,Allocate spatially
14.99530239534256,43.83459569357679,HRV,3,Allocate spatially
14.981679295683278,43.84645490003936,HRV,3,Allocate spatially
14.968056196023998,43.85831410650194,HRV,3,Allocate spatially
14.954433096364717,43.87017331296452,HRV,3,Allocate spatially
14.940809996705436,43.88203251942709,HRV,3,Allocate spatially
14.927186897046155,43.89389172588967,HRV,3,Allocate spatially
14.913563797386875,43.90575093235225,HRV,3,Allocate spatially
14.899940697727592,43.91761013881482,HRV,3,Allocate spatially
14.886317598068311,43.9294693452774,HRV,3,Allocate spatially
14.87269449840903,43.94132855173997,HRV,3,Allocate spatially
14.85907139874975,43.95318775820255,HRV,3,Allocate spatially
14.845448299090469,43.96504696466513,HRV,3,Allocate spatially
14.831825199431188,43.9769061711277,HRV,3,Allocate spatially
14.818202099771907,43.98876537759028,HRV,3,Allocate spatially
14.804579000112627,44.00062458405286,HRV,3,Allocate spatially
14.790955900453346,44.01248379051543,HRV,3,Allocate spatially
14.777587766091195,44.024629464302855,HRV,3,Allocate spatially
14.764736549875053,44.03731385188385,HRV,3,Allocate spatially
14.752465619177888,44.050557642869464,HRV,3,Allocate spatially
14.740830901334576,44.06436359819014,HRV,3,Allocate spatially
14.729892868210822,44.07872987687058,HRV,3,Allocate spatially
14.719716067507031,44.09364882015581,HRV,3,Allocate spatially
14.710415244131058,44.109131853023364,HRV,3,Allocate spatially
14.702082079592852,44.12515460013421,HRV,3,Allocate spatially
14.69471351211391,44.14163946545298,HRV,3,Allocate spatially
14.688375467785203,44.158544601600966,HRV,3,Allocate spatially
14.683129932097595,44.175818058109215,HRV,3,Allocate spatially
14.67903236706951,44.193397938969966,HRV,3,Allocate spatially
14.67612907157869,44.21121322439745,HRV,3,Allocate spatially
14.67445473152151,44.229185303144455,HRV,3,Allocate spatially
14.674030429188734,44.24723016793343,HRV,3,Allocate spatially
14.674862356937155,44.265261123281455,HRV,3,Allocate spatially
14.676941405910686,44.283191766224945,HRV,3,Allocate spatially
14.680243688022525,44.30093894985323,HRV,3,Allocate spatially
14.684731923064172,44.31842544169803,HRV,3,Allocate spatially
